row,timestamp,time delta,Step,Learning_Rate,Loss,Reconstruction_Loss,Cycle_Consistency...,Motion_Linearity_...
354,2019-04-14 16:50:36.258838,14.205400705,3539,1.000000000e-05,1.762160417e-02,1.152515663e-02,6.087067351e-03,9.380425181e-05
355,2019-04-14 16:50:50.471224,14.212324858,3549,1.000000000e-05,1.721103983e-02,1.130044693e-02,5.900357175e-03,1.023566234e-04
356,2019-04-14 16:51:04.646767,14.175539970,3559,1.000000000e-05,1.795794852e-02,1.179007096e-02,6.158079533e-03,9.797878338e-05
357,2019-04-14 16:51:18.865857,14.219108343,3569,1.000000000e-05,1.323490753e-02,8.666053228e-03,4.559323681e-03,9.530658426e-05
358,2019-04-14 16:51:33.047913,14.182014704,3579,1.000000000e-05,1.546936445e-02,1.014225478e-02,5.316788517e-03,1.032088450e-04
359,2019-04-14 16:51:47.236056,14.188141108,3589,1.000000000e-05,1.562100695e-02,1.022493253e-02,5.384791060e-03,1.128357297e-04
360,2019-04-14 16:52:01.434895,14.198841095,3599,1.000000000e-05,1.582580786e-02,1.045589657e-02,5.357622332e-03,1.228909045e-04
361,2019-04-14 16:52:15.639220,14.204332352,3609,1.000000000e-05,1.670526667e-02,1.099709319e-02,5.691249901e-03,1.692376369e-04
362,2019-04-14 16:52:29.838891,14.199664593,3619,1.000000000e-05,1.447503697e-02,9.436891088e-03,5.016069906e-03,2.207582002e-04
363,2019-04-14 16:52:44.084224,14.245320797,3629,1.000000000e-05,1.511065504e-02,9.865387622e-03,5.224607186e-03,2.066032059e-04
364,2019-04-14 16:52:58.298299,14.214078426,3639,1.000000000e-05,1.910709348e-02,1.254668050e-02,6.545660971e-03,1.475192723e-04
365,2019-04-14 16:53:12.495453,14.197165728,3649,1.000000000e-05,1.553624244e-02,1.024147687e-02,5.285649048e-03,9.116509755e-05
366,2019-04-14 16:53:26.702940,14.207543135,3659,1.000000000e-05,1.454990637e-02,9.556404594e-03,4.982171301e-03,1.133018297e-04
367,2019-04-14 16:53:40.925738,14.222789049,3669,1.000000000e-05,1.774903005e-02,1.162198936e-02,6.115638418e-03,1.140183598e-04
368,2019-04-14 16:53:55.147697,14.221932411,3679,1.000000000e-05,1.926837899e-02,1.262074988e-02,6.631812174e-03,1.581674114e-04
369,2019-04-14 16:54:09.367116,14.219377995,3689,1.000000000e-05,1.632974837e-02,1.060946900e-02,5.700663663e-03,1.961578411e-04
370,2019-04-14 16:54:23.572127,14.205003500,3699,1.000000000e-05,1.811688868e-02,1.194253089e-02,6.151844328e-03,2.251336380e-04
371,2019-04-14 16:54:37.764578,14.192448616,3709,1.000000000e-05,1.661288673e-02,1.086474992e-02,5.730567151e-03,1.756997306e-04
372,2019-04-14 16:54:52.004138,14.239574671,3719,1.000000000e-05,1.542883990e-02,1.015793895e-02,5.257058167e-03,1.384296673e-04
373,2019-04-14 16:55:06.222512,14.218333721,3729,1.000000000e-05,1.763401097e-02,1.155024772e-02,6.074468163e-03,9.295406344e-05
374,2019-04-14 16:55:20.418744,14.196267605,3739,1.000000000e-05,1.782175014e-02,1.171578681e-02,6.097162329e-03,8.800489522e-05
375,2019-04-14 16:55:34.633945,14.215186596,3749,1.000000000e-05,1.554991407e-02,1.020476092e-02,5.336846574e-03,8.306698583e-05
376,2019-04-14 16:55:48.851878,14.217939377,3759,1.000000000e-05,1.952674733e-02,1.281194440e-02,6.706083054e-03,8.719671096e-05
377,2019-04-14 16:56:03.065831,14.213962555,3769,1.000000000e-05,1.672729207e-02,1.100041904e-02,5.719012744e-03,7.860526894e-05
378,2019-04-14 16:56:17.253795,14.188052177,3779,1.000000000e-05,1.755747804e-02,1.160101639e-02,5.945312907e-03,1.114888924e-04
379,2019-04-14 16:56:31.456030,14.202147484,3789,1.000000000e-05,1.810089676e-02,1.178895184e-02,6.298475503e-03,1.346962657e-04
380,2019-04-14 16:56:45.665600,14.209547758,3799,1.000000000e-05,1.471277876e-02,9.596662875e-03,5.104592652e-03,1.152333687e-04
381,2019-04-14 16:56:59.860504,14.194890976,3809,1.000000000e-05,1.388642052e-02,9.058006387e-03,4.818377923e-03,1.003633843e-04
382,2019-04-14 16:57:14.055774,14.195284605,3819,1.000000000e-05,1.584459562e-02,1.029175473e-02,5.544040678e-03,8.800415562e-05
383,2019-04-14 16:57:28.236603,14.180821896,3829,1.000000000e-05,1.644341312e-02,1.079104305e-02,5.643976200e-03,8.393829776e-05
384,2019-04-14 16:57:42.438088,14.201466322,3839,1.000000000e-05,1.681008507e-02,1.107947286e-02,5.721274368e-03,9.337571028e-05
385,2019-04-14 16:57:56.658498,14.220417500,3849,1.000000000e-05,1.663978621e-02,1.099359551e-02,5.638736323e-03,7.454424340e-05
386,2019-04-14 16:58:10.846754,14.188261271,3859,1.000000000e-05,1.658817008e-02,1.086794673e-02,5.713111395e-03,7.112137864e-05
387,2019-04-14 16:58:25.059614,14.212861061,3869,1.000000000e-05,1.762846736e-02,1.152197178e-02,6.095496868e-03,1.099854213e-04
388,2019-04-14 16:58:39.256181,14.196616650,3879,1.000000000e-05,1.674255319e-02,1.099990900e-02,5.734054651e-03,8.589761001e-05
389,2019-04-14 16:58:53.502492,14.246292830,3889,1.000000000e-05,1.558780004e-02,1.032654191e-02,5.253579048e-03,7.679195805e-05
390,2019-04-14 16:59:07.699041,14.196542740,3899,1.000000000e-05,1.370045803e-02,8.926557237e-03,4.767477768e-03,6.422945444e-05
391,2019-04-14 16:59:21.915586,14.216498852,3909,1.000000000e-05,1.521271039e-02,9.987682942e-03,5.217631371e-03,7.395950197e-05
392,2019-04-14 16:59:36.143755,14.228162527,3919,1.000000000e-05,1.664664908e-02,1.092676399e-02,5.710133305e-03,9.751903490e-05
393,2019-04-14 16:59:50.312511,14.168764353,3929,1.000000000e-05,1.735480865e-02,1.136871642e-02,5.977769452e-03,8.322585054e-05
394,2019-04-14 17:00:04.521962,14.209435940,3939,1.000000000e-05,1.394961542e-02,9.159019403e-03,4.784947750e-03,5.648089427e-05
395,2019-04-14 17:00:18.686108,14.164153337,3949,1.000000000e-05,1.747059962e-02,1.145972251e-02,6.000530790e-03,1.034620967e-04
396,2019-04-14 17:00:32.888185,14.202075481,3959,1.000000000e-05,1.608411204e-02,1.058886088e-02,5.485105608e-03,1.014516391e-04
397,2019-04-14 17:00:47.078733,14.190546036,3969,1.000000000e-05,1.682112757e-02,1.111319382e-02,5.699705216e-03,8.228147126e-05
398,2019-04-14 17:01:01.291043,14.212324381,3979,1.000000000e-05,1.770355664e-02,1.162096234e-02,6.072269613e-03,1.032467317e-04
399,2019-04-14 17:01:15.495001,14.204028368,3989,1.000000000e-05,1.643572142e-02,1.075528883e-02,5.671482347e-03,8.950482879e-05
400,2019-04-14 17:01:29.702078,14.206973076,3999,1.000000000e-05,1.755190454e-02,1.161136827e-02,5.933580198e-03,6.956136822e-05
401,2019-04-14 17:01:43.899329,14.197244406,4009,1.000000000e-05,1.599470009e-02,1.049898504e-02,5.488200975e-03,7.514178542e-05
402,2019-04-14 17:01:58.111538,14.212259054,4019,1.000000000e-05,1.829511840e-02,1.198502136e-02,6.298473617e-03,1.162332701e-04
403,2019-04-14 17:02:12.299843,14.188260317,4029,1.000000000e-05,1.622479437e-02,1.063851542e-02,5.576475151e-03,9.803485118e-05
404,2019-04-14 17:02:26.471088,14.171248198,4039,1.000000000e-05,1.653039646e-02,1.083033094e-02,5.687056738e-03,1.300904849e-04
405,2019-04-14 17:02:40.689698,14.218591690,4049,1.000000000e-05,1.574288150e-02,1.036532032e-02,5.366607965e-03,1.095330252e-04
406,2019-04-14 17:02:54.874261,14.184571266,4059,1.000000000e-05,1.774960933e-02,1.163177178e-02,6.105310936e-03,1.252640224e-04
407,2019-04-14 17:03:09.053675,14.179410219,4069,1.000000000e-05,1.485534464e-02,9.693637304e-03,5.150668439e-03,1.103932344e-04
408,2019-04-14 17:03:23.251310,14.197638035,4079,1.000000000e-05,1.946945153e-02,1.283945441e-02,6.619428471e-03,1.056826044e-04
409,2019-04-14 17:03:37.452734,14.201458454,4089,1.000000000e-05,1.708141612e-02,1.113710306e-02,5.935731786e-03,8.580803587e-05
410,2019-04-14 17:03:51.649729,14.196980238,4099,1.000000000e-05,1.855746806e-02,1.217822023e-02,6.370209320e-03,9.038572789e-05
411,2019-04-14 17:04:05.858767,14.209033728,4109,1.000000000e-05,1.472652964e-02,9.716393240e-03,5.001761927e-03,8.374608260e-05
412,2019-04-14 17:04:20.056885,14.198096991,4119,1.000000000e-05,1.497560036e-02,9.882308217e-03,5.083227274e-03,1.006495786e-04
413,2019-04-14 17:04:34.254774,14.197877884,4129,1.000000000e-05,1.799732931e-02,1.180290142e-02,6.183194323e-03,1.123325452e-04
414,2019-04-14 17:04:48.448554,14.193789959,4139,1.000000000e-05,1.536094388e-02,1.000977252e-02,5.341770477e-03,9.400843555e-05
415,2019-04-14 17:05:02.686306,14.237730742,4149,1.000000000e-05,2.003873903e-02,1.325571747e-02,6.766860676e-03,1.616060195e-04
416,2019-04-14 17:05:16.901790,14.215487480,4159,1.000000000e-05,1.361789107e-02,8.887577849e-03,4.720768007e-03,9.545378307e-05
417,2019-04-14 17:05:31.112548,14.210756779,4169,1.000000000e-05,1.920481985e-02,1.266021286e-02,6.533905468e-03,1.070156597e-04
418,2019-04-14 17:05:45.322496,14.209969282,4179,1.000000000e-05,1.432420127e-02,9.390608082e-03,4.924511327e-03,9.082002216e-05
419,2019-04-14 17:05:59.512195,14.189782619,4189,1.000000000e-05,1.506187459e-02,9.856493119e-03,5.196026340e-03,9.354931753e-05
420,2019-04-14 17:06:13.722990,14.210715294,4199,1.000000000e-05,1.254212763e-02,8.191089751e-03,4.342567944e-03,8.469973618e-05
421,2019-04-14 17:06:27.903897,14.180911064,4209,1.000000000e-05,2.017562985e-02,1.331116003e-02,6.849894766e-03,1.457468861e-04
422,2019-04-14 17:06:42.073738,14.169794559,4219,1.000000000e-05,1.892687976e-02,1.242456548e-02,6.487204833e-03,1.510924558e-04
423,2019-04-14 17:06:56.244728,14.171024799,4229,1.000000000e-05,1.454309169e-02,9.596007643e-03,4.934113356e-03,1.297036410e-04
424,2019-04-14 17:07:10.416110,14.171348572,4239,1.000000000e-05,1.434596763e-02,9.447883861e-03,4.889602819e-03,8.480954348e-05
425,2019-04-14 17:07:24.630650,14.214518547,4249,1.000000000e-05,1.621087566e-02,1.066386220e-02,5.539532122e-03,7.481173088e-05
426,2019-04-14 17:07:38.831214,14.200593710,4259,1.000000000e-05,1.863650018e-02,1.227467973e-02,6.348673091e-03,1.314736084e-04
427,2019-04-14 17:07:53.011154,14.179930925,4269,1.000000000e-05,1.471061232e-02,9.643593291e-03,5.056056054e-03,1.096314285e-04
428,2019-04-14 17:08:07.221843,14.210677862,4279,1.000000000e-05,1.835398069e-02,1.207685256e-02,6.267599575e-03,9.528537266e-05
429,2019-04-14 17:08:21.386986,14.165135145,4289,1.000000000e-05,1.876413720e-02,1.241188925e-02,6.339635793e-03,1.261182166e-04
430,2019-04-14 17:08:35.580827,14.193842173,4299,1.000000000e-05,1.661187569e-02,1.097388742e-02,5.628465908e-03,9.522320324e-05
431,2019-04-14 17:08:49.783625,14.202784538,4309,1.000000000e-05,1.494441964e-02,9.717934905e-03,5.217621522e-03,8.863246258e-05
432,2019-04-14 17:09:04.003003,14.219384909,4319,1.000000000e-05,1.895176247e-02,1.251248675e-02,6.425586180e-03,1.368969773e-04
433,2019-04-14 17:09:18.196106,14.193175554,4329,1.000000000e-05,1.717808442e-02,1.124460255e-02,5.922981771e-03,1.050012659e-04
434,2019-04-14 17:09:32.361788,14.165659666,4339,1.000000000e-05,1.562821725e-02,1.027763342e-02,5.343557335e-03,7.026310050e-05
435,2019-04-14 17:09:46.555451,14.193645239,4349,1.000000000e-05,1.765082413e-02,1.162586664e-02,6.017885008e-03,7.072305889e-05
436,2019-04-14 17:10:00.721742,14.166259527,4359,1.000000000e-05,1.777434126e-02,1.174059333e-02,6.022509933e-03,1.123836362e-04
437,2019-04-14 17:10:14.935261,14.213514090,4369,1.000000000e-05,1.793358489e-02,1.177777839e-02,6.143673393e-03,1.213314019e-04
438,2019-04-14 17:10:29.133908,14.198651552,4379,1.000000000e-05,1.600829456e-02,1.048102952e-02,5.514811724e-03,1.245321317e-04
439,2019-04-14 17:10:43.345634,14.211712122,4389,1.000000000e-05,1.534030531e-02,1.012291051e-02,5.208536214e-03,8.858566543e-05
440,2019-04-14 17:10:57.532917,14.187281370,4399,1.000000000e-05,1.751287254e-02,1.159455730e-02,5.908391299e-03,9.923728139e-05
441,2019-04-14 17:11:11.680598,14.147684336,4409,1.000000000e-05,1.739699673e-02,1.147926142e-02,5.905939359e-03,1.179584789e-04
442,2019-04-14 17:11:25.889359,14.208738565,4419,1.000000000e-05,1.689709481e-02,1.107086996e-02,5.815403233e-03,1.082157429e-04
443,2019-04-14 17:11:40.088615,14.199268341,4429,1.000000000e-05,1.635118546e-02,1.073225997e-02,5.609783879e-03,9.141622468e-05
444,2019-04-14 17:11:54.272471,14.183872700,4439,1.000000000e-05,1.557484930e-02,1.028385612e-02,5.279365880e-03,1.162727978e-04
445,2019-04-14 17:12:08.477157,14.204754353,4449,1.000000000e-05,1.801012736e-02,1.186671327e-02,6.131656421e-03,1.175774247e-04
446,2019-04-14 17:12:22.685959,14.208741426,4459,1.000000000e-05,1.605571257e-02,1.059973277e-02,5.445423536e-03,1.055647390e-04
447,2019-04-14 17:12:36.897527,14.211544275,4469,1.000000000e-05,2.077539004e-02,1.365326182e-02,7.111097220e-03,1.103132938e-04
448,2019-04-14 17:12:51.077560,14.180019140,4479,1.000000000e-05,1.633281801e-02,1.067977217e-02,5.642419145e-03,1.062662704e-04
449,2019-04-14 17:13:05.266756,14.189216614,4489,1.000000000e-05,1.801138576e-02,1.186375134e-02,6.139369588e-03,8.265002762e-05
450,2019-04-14 17:13:19.460933,14.194118738,4499,1.000000000e-05,1.648072693e-02,1.087976391e-02,5.592413456e-03,8.549940721e-05
451,2019-04-14 17:13:33.655695,14.194804907,4509,1.000000000e-05,1.922340337e-02,1.274092607e-02,6.471965229e-03,1.051199863e-04
452,2019-04-14 17:13:47.866647,14.210907936,4519,1.000000000e-05,1.895938739e-02,1.259728307e-02,6.349922693e-03,1.218203210e-04
453,2019-04-14 17:14:02.052968,14.186378479,4529,1.000000000e-05,1.837151484e-02,1.211639349e-02,6.242615054e-03,1.250619454e-04
454,2019-04-14 17:14:16.257609,14.204712152,4539,1.000000000e-05,1.722283382e-02,1.141751283e-02,5.794828921e-03,1.049231621e-04
455,2019-04-14 17:14:30.441257,14.183542252,4549,1.000000000e-05,1.662601586e-02,1.094892807e-02,5.668014078e-03,9.073544097e-05
456,2019-04-14 17:14:44.655182,14.213966131,4559,1.000000000e-05,1.378606749e-02,9.082985530e-03,4.697446991e-03,5.634875652e-05
457,2019-04-14 17:14:58.858823,14.203601122,4569,1.000000000e-05,1.533729932e-02,1.014074038e-02,5.189146637e-03,7.412473988e-05
458,2019-04-14 17:15:13.049774,14.190942764,4579,1.000000000e-05,1.420515934e-02,9.391805157e-03,4.804525059e-03,8.829468316e-05
459,2019-04-14 17:15:27.245062,14.195317507,4589,1.000000000e-05,1.875332789e-02,1.238348302e-02,6.360298581e-03,9.546210640e-05
460,2019-04-14 17:15:41.454964,14.209878445,4599,1.000000000e-05,1.579044955e-02,1.046897518e-02,5.313191283e-03,8.282953568e-05
461,2019-04-14 17:15:55.683265,14.228296995,4609,1.000000000e-05,1.772389952e-02,1.175864777e-02,5.954516865e-03,1.073519277e-04
462,2019-04-14 17:16:09.900896,14.217635632,4619,1.000000000e-05,1.384439571e-02,9.178892709e-03,4.657592578e-03,7.910166241e-05
463,2019-04-14 17:16:24.103871,14.202960968,4629,1.000000000e-05,1.528123748e-02,1.005722652e-02,5.215653218e-03,8.357227161e-05
464,2019-04-14 17:16:38.314811,14.210952282,4639,1.000000000e-05,1.577669159e-02,1.038327119e-02,5.384387844e-03,9.032390099e-05
465,2019-04-14 17:16:52.482587,14.167788982,4649,1.000000000e-05,1.699390206e-02,1.116207140e-02,5.822978425e-03,8.852454048e-05
466,2019-04-14 17:17:06.639194,14.156632900,4659,1.000000000e-05,1.571271829e-02,1.031191768e-02,5.393283116e-03,7.517589729e-05
467,2019-04-14 17:17:20.828303,14.189073324,4669,1.000000000e-05,1.642217636e-02,1.075399406e-02,5.660980311e-03,7.202127454e-05
468,2019-04-14 17:17:34.995467,14.167145729,4679,1.000000000e-05,1.529895123e-02,1.001166459e-02,5.279909726e-03,7.377033216e-05
469,2019-04-14 17:17:49.187455,14.191990852,4689,1.000000000e-05,1.936345920e-02,1.285445192e-02,6.497927546e-03,1.107989701e-04
470,2019-04-14 17:18:03.400771,14.213290453,4699,1.000000000e-05,1.622217232e-02,1.064541987e-02,5.566836265e-03,9.916482559e-05
471,2019-04-14 17:18:17.604897,14.204138994,4709,1.000000000e-05,1.740937531e-02,1.152873379e-02,5.865256512e-03,1.538474047e-04
472,2019-04-14 17:18:31.823053,14.218147039,4719,1.000000000e-05,1.662025759e-02,1.092984695e-02,5.682530999e-03,7.879506520e-05
473,2019-04-14 17:18:46.045866,14.222819567,4729,1.000000000e-05,1.685983855e-02,1.105403542e-02,5.799719249e-03,6.084076213e-05
474,2019-04-14 17:19:00.210564,14.164685726,4739,1.000000000e-05,1.706212750e-02,1.126018465e-02,5.790539249e-03,1.140370892e-04
475,2019-04-14 17:19:14.438978,14.228417873,4749,1.000000000e-05,1.424319893e-02,9.393293131e-03,4.840122280e-03,9.783453243e-05
476,2019-04-14 17:19:28.677814,14.238816977,4759,1.000000000e-05,2.036763960e-02,1.345597194e-02,6.899774377e-03,1.189362192e-04
477,2019-04-14 17:19:42.893100,14.215328932,4769,1.000000000e-05,1.560307080e-02,1.032083351e-02,5.275329319e-03,6.908017585e-05
478,2019-04-14 17:19:57.108667,14.215537548,4779,1.000000000e-05,1.442186711e-02,9.501068201e-03,4.913839046e-03,6.959789043e-05
479,2019-04-14 17:20:11.298604,14.189965010,4789,1.000000000e-05,1.378217852e-02,9.047779674e-03,4.727188754e-03,7.210113290e-05
480,2019-04-14 17:20:25.458499,14.159869432,4799,1.000000000e-05,1.649432918e-02,1.089610755e-02,5.586978211e-03,1.124306804e-04
481,2019-04-14 17:20:39.649833,14.191535473,4809,1.000000000e-05,1.458072858e-02,9.545903001e-03,5.025720457e-03,9.105069876e-05
482,2019-04-14 17:20:53.863536,14.213482857,4819,1.000000000e-05,1.896991087e-02,1.257228064e-02,6.382970978e-03,1.465907011e-04
483,2019-04-14 17:21:08.073582,14.210062504,4829,1.000000000e-05,1.677332176e-02,1.106607798e-02,5.698654079e-03,8.589705976e-05
484,2019-04-14 17:21:22.261544,14.187951565,4839,1.000000000e-05,1.859224625e-02,1.229831353e-02,6.283374829e-03,1.055805747e-04
485,2019-04-14 17:21:36.452790,14.191239834,4849,1.000000000e-05,1.756536560e-02,1.155812042e-02,5.999199254e-03,8.046132643e-05
486,2019-04-14 17:21:50.663121,14.210311651,4859,1.000000000e-05,1.669653868e-02,1.099870731e-02,5.687946221e-03,9.885237669e-05
487,2019-04-14 17:22:04.864103,14.201001644,4869,1.000000000e-05,1.549690347e-02,1.021384266e-02,5.274460535e-03,8.600256624e-05
488,2019-04-14 17:22:19.057883,14.193795204,4879,1.000000000e-05,1.545200925e-02,1.020695977e-02,5.237304419e-03,7.745164949e-05
489,2019-04-14 17:22:33.261243,14.203400373,4889,1.000000000e-05,1.863942193e-02,1.233206764e-02,6.295358343e-03,1.199577564e-04
490,2019-04-14 17:22:47.435238,14.173956156,4899,1.000000000e-05,1.726195458e-02,1.132096304e-02,5.931504397e-03,9.487063253e-05
491,2019-04-14 17:23:01.662447,14.227186680,4909,1.000000000e-05,1.836353121e-02,1.206836705e-02,6.284206477e-03,1.095711732e-04
492,2019-04-14 17:23:15.847327,14.184876442,4919,1.000000000e-05,1.517626550e-02,9.987673489e-03,5.182212568e-03,6.379234947e-05
493,2019-04-14 17:23:30.018978,14.171637535,4929,1.000000000e-05,1.618150147e-02,1.075704866e-02,5.415537930e-03,8.915094004e-05
494,2019-04-14 17:23:44.214096,14.195102692,4939,1.000000000e-05,1.551044085e-02,1.027133085e-02,5.227415846e-03,1.169405037e-04
495,2019-04-14 17:23:58.405086,14.191004038,4949,1.000000000e-05,1.658962900e-02,1.093542906e-02,5.642649415e-03,1.155022495e-04
496,2019-04-14 17:24:12.605996,14.200917006,4959,1.000000000e-05,1.632933263e-02,1.073957207e-02,5.582174542e-03,7.585932472e-05
497,2019-04-14 17:24:26.789072,14.183059454,4969,1.000000000e-05,1.143317297e-02,7.518449728e-03,3.909321898e-03,5.401385342e-05
498,2019-04-14 17:24:40.993610,14.204668999,4979,1.000000000e-05,1.417346774e-02,9.341264097e-03,4.822763684e-03,9.440030080e-05
499,2019-04-14 17:24:55.199063,14.205395222,4989,1.000000000e-05,1.547325086e-02,1.003667489e-02,5.429075286e-03,7.501011169e-05
500,2019-04-14 17:25:09.364248,14.165097237,4999,1.000000000e-05,1.551364372e-02,1.019433136e-02,5.310962780e-03,8.349640375e-05
501,2019-04-14 17:25:28.072147,18.707937956,5009,1.000000000e-05,1.618632134e-02,1.072278214e-02,5.451541021e-03,1.199824817e-04
502,2019-04-14 17:25:42.221655,14.149474859,5019,1.000000000e-05,1.582704922e-02,1.054414003e-02,5.271282722e-03,1.162628170e-04
503,2019-04-14 17:25:56.388883,14.167249441,5029,1.000000000e-05,1.455672458e-02,9.614377050e-03,4.936164035e-03,6.183686819e-05
504,2019-04-14 17:26:10.590027,14.201134443,5039,1.000000000e-05,1.942706043e-02,1.298511080e-02,6.427877001e-03,1.407253836e-04
505,2019-04-14 17:26:24.794846,14.204794168,5049,1.000000000e-05,1.745978957e-02,1.144867605e-02,5.998415686e-03,1.269740653e-04
506,2019-04-14 17:26:38.987347,14.192500114,5059,1.000000000e-05,1.650477089e-02,1.086751679e-02,5.627689790e-03,9.564193606e-05
507,2019-04-14 17:26:53.186339,14.198993683,5069,1.000000000e-05,1.774531044e-02,1.162956553e-02,6.107646669e-03,8.098326743e-05
508,2019-04-14 17:27:07.363741,14.177480698,5079,1.000000000e-05,1.748007834e-02,1.155802687e-02,5.909291445e-03,1.275992992e-04
509,2019-04-14 17:27:21.558825,14.195050955,5089,1.000000000e-05,1.602023123e-02,1.049793153e-02,5.511380383e-03,1.091929080e-04
510,2019-04-14 17:27:35.769398,14.210539341,5099,1.000000000e-05,1.528859064e-02,1.007524570e-02,5.204717256e-03,8.627711322e-05
511,2019-04-14 17:27:49.953536,14.184157133,5109,1.000000000e-05,1.566142011e-02,1.023443970e-02,5.417913827e-03,9.066514540e-05
512,2019-04-14 17:28:04.148789,14.195222139,5119,1.000000000e-05,1.784151075e-02,1.177230487e-02,6.061954238e-03,7.251648458e-05
513,2019-04-14 17:28:18.329995,14.181203127,5129,1.000000000e-05,1.752445670e-02,1.156808892e-02,5.946920114e-03,9.447427656e-05
514,2019-04-14 17:28:32.502995,14.172994852,5139,1.000000000e-05,1.633309191e-02,1.075697355e-02,5.568689364e-03,7.429093221e-05
515,2019-04-14 17:28:46.701476,14.198497534,5149,1.000000000e-05,1.758318683e-02,1.160763605e-02,5.963001121e-03,1.254983345e-04
516,2019-04-14 17:29:00.880396,14.178872347,5159,1.000000000e-05,1.729663638e-02,1.140325321e-02,5.883300235e-03,1.008307150e-04
517,2019-04-14 17:29:15.051487,14.171093702,5169,1.000000000e-05,1.594514418e-02,1.047853776e-02,5.458835862e-03,7.770854645e-05
518,2019-04-14 17:29:29.245998,14.194529533,5179,1.000000000e-05,1.569147129e-02,1.034422519e-02,5.337817373e-03,9.428851554e-05
519,2019-04-14 17:29:43.446201,14.200272560,5189,1.000000000e-05,1.772804363e-02,1.174332704e-02,5.972813885e-03,1.190269040e-04
520,2019-04-14 17:29:57.664524,14.218296766,5199,1.000000000e-05,1.575148106e-02,1.031697018e-02,5.425018538e-03,9.492083682e-05
521,2019-04-14 17:30:11.853820,14.189264536,5209,1.000000000e-05,1.794989062e-02,1.184471902e-02,6.092595751e-03,1.257583983e-04
522,2019-04-14 17:30:26.055873,14.202042103,5219,1.000000000e-05,1.381731499e-02,9.089042665e-03,4.719484318e-03,8.788259220e-05
523,2019-04-14 17:30:40.258649,14.202773571,5229,1.000000000e-05,1.849240353e-02,1.217584782e-02,6.308206706e-03,8.348740666e-05
524,2019-04-14 17:30:54.459791,14.201153517,5239,1.000000000e-05,1.367760114e-02,9.001107654e-03,4.666440305e-03,1.005345293e-04
525,2019-04-14 17:31:08.686400,14.226603746,5249,1.000000000e-05,1.616542377e-02,1.064679916e-02,5.509517319e-03,9.107529841e-05
526,2019-04-14 17:31:22.860512,14.174071074,5259,1.000000000e-05,1.717732605e-02,1.132484693e-02,5.842198757e-03,1.028021808e-04
527,2019-04-14 17:31:37.057311,14.196827173,5269,1.000000000e-05,1.747529954e-02,1.158635058e-02,5.878355843e-03,1.059325674e-04
528,2019-04-14 17:31:51.247923,14.190603018,5279,1.000000000e-05,1.711883610e-02,1.131269233e-02,5.797110940e-03,9.032660819e-05
529,2019-04-14 17:32:05.453219,14.205291510,5289,1.000000000e-05,1.524355561e-02,1.002534223e-02,5.210237647e-03,7.975580156e-05
530,2019-04-14 17:32:19.637969,14.184747219,5299,1.000000000e-05,1.176208225e-02,7.769396901e-03,3.985709674e-03,6.975687866e-05
531,2019-04-14 17:32:33.830392,14.192442894,5309,1.000000000e-05,1.480596652e-02,9.761852073e-03,5.034310510e-03,9.804084912e-05
532,2019-04-14 17:32:48.029370,14.198952436,5319,1.000000000e-05,1.623722753e-02,1.079835729e-02,5.428021064e-03,1.084930032e-04
533,2019-04-14 17:33:02.212754,14.183365822,5329,1.000000000e-05,1.798868384e-02,1.181958220e-02,6.160193682e-03,8.907612792e-05
534,2019-04-14 17:33:16.393669,14.180984020,5339,1.000000000e-05,1.689140499e-02,1.102498476e-02,5.855667265e-03,1.075267537e-04
535,2019-04-14 17:33:30.593651,14.199975252,5349,1.000000000e-05,1.643279144e-02,1.087176790e-02,5.551483785e-03,9.540137908e-05
536,2019-04-14 17:33:44.764560,14.170855045,5359,1.000000000e-05,1.863623848e-02,1.235424024e-02,6.269782595e-03,1.221537135e-04
537,2019-04-14 17:33:58.954261,14.189716101,5369,1.000000000e-05,1.887539132e-02,1.247447822e-02,6.392630702e-03,8.282578237e-05
538,2019-04-14 17:34:13.162768,14.208494186,5379,1.000000000e-05,2.065297812e-02,1.367390747e-02,6.968275202e-03,1.079510890e-04
539,2019-04-14 17:34:27.366008,14.203255892,5389,1.000000000e-05,1.859607836e-02,1.226251326e-02,6.323540513e-03,1.002504585e-04
540,2019-04-14 17:34:41.565241,14.199215651,5399,1.000000000e-05,1.384736756e-02,9.178015217e-03,4.664979852e-03,4.372671810e-05
541,2019-04-14 17:34:55.771274,14.206029177,5409,1.000000000e-05,1.829377646e-02,1.209497578e-02,6.191733410e-03,7.067121660e-05
542,2019-04-14 17:35:09.967279,14.195987940,5419,1.000000000e-05,1.602280494e-02,1.060569966e-02,5.411112728e-03,5.993026225e-05
543,2019-04-14 17:35:24.167620,14.200346947,5429,1.000000000e-05,1.536702449e-02,1.012208876e-02,5.236409977e-03,8.525632365e-05
544,2019-04-14 17:35:38.321827,14.154209137,5439,1.000000000e-05,1.679822346e-02,1.110041721e-02,5.689446686e-03,8.359372596e-05
545,2019-04-14 17:35:52.535190,14.213335752,5449,1.000000000e-05,1.725595524e-02,1.147225779e-02,5.771260313e-03,1.243697654e-04
546,2019-04-14 17:36:06.742642,14.207549334,5459,1.000000000e-05,1.680041822e-02,1.110872529e-02,5.682876031e-03,8.817187954e-05
