row,timestamp,time delta,Step,Learning_Rate,Total_Loss,Reconstruction_Loss,Cycle_Consistency...,Motion_Linearity_...,Stable_Motion_Loss,Temporal_Regulari...
44,2019-04-18 08:56:43.542635,14.336999893,439,1.000000000e-04,1.350269094e-02,1.350269094e-02,7.893759292e-03,1.715383842e-03,4.656134546e-03,4.232113180e-03
45,2019-04-18 08:56:57.883660,14.340989590,449,1.000000000e-04,1.059683017e-02,1.059683017e-02,6.455666479e-03,1.291299937e-03,3.472000104e-03,4.260798707e-03
46,2019-04-18 08:57:12.194108,14.310437918,459,1.000000000e-04,1.071899002e-02,1.071899002e-02,6.548013166e-03,1.507601235e-03,3.587483894e-03,3.700549668e-03
47,2019-04-18 08:57:26.517641,14.323565722,469,1.000000000e-04,1.032074396e-02,1.032074396e-02,6.019636453e-03,1.309721617e-03,3.787244367e-03,3.441451443e-03
48,2019-04-18 08:57:40.873548,14.355873346,479,1.000000000e-04,1.141641377e-02,1.141641377e-02,6.664281804e-03,1.309017741e-03,3.492566315e-03,4.003989021e-03
49,2019-04-18 08:57:55.252975,14.379570246,489,1.000000000e-04,1.232250612e-02,1.232250612e-02,7.372593507e-03,1.692656061e-03,5.076602264e-03,4.593984084e-03
50,2019-04-18 08:58:09.597489,14.344373465,499,1.000000000e-04,1.040779259e-02,1.040779259e-02,6.496525160e-03,1.869559987e-03,4.042703076e-03,4.277081368e-03
51,2019-04-18 08:58:23.905866,14.308417559,509,1.000000000e-04,1.057516225e-02,1.057516225e-02,6.492335629e-03,1.070657093e-03,3.055059188e-03,4.554927046e-03
52,2019-04-18 08:58:38.263407,14.357510328,519,1.000000000e-04,1.110466984e-02,1.110466984e-02,6.659233384e-03,1.535724086e-03,3.884354187e-03,4.094575858e-03
53,2019-04-18 08:58:52.627034,14.363630056,529,1.000000000e-04,1.166805187e-02,1.166805187e-02,6.728958804e-03,1.374274085e-03,3.800692526e-03,4.383134493e-03
54,2019-04-18 08:59:06.979919,14.352868795,539,1.000000000e-04,1.386069935e-02,1.386069935e-02,7.882041577e-03,1.423663530e-03,4.697917658e-03,4.421924939e-03
55,2019-04-18 08:59:21.293271,14.313414335,549,1.000000000e-04,1.088563083e-02,1.088563083e-02,6.562163518e-03,1.814275130e-03,3.621249972e-03,4.039940564e-03
56,2019-04-18 08:59:35.629943,14.336623192,559,1.000000000e-04,1.208605934e-02,1.208605934e-02,7.138409605e-03,1.608495560e-03,4.993005376e-03,4.804189224e-03
57,2019-04-18 08:59:50.040280,14.410305262,569,1.000000000e-04,1.302401982e-02,1.302401982e-02,7.395825023e-03,1.354622107e-03,4.194376781e-03,4.168089246e-03
58,2019-04-18 09:00:04.409307,14.369009972,579,1.000000000e-04,1.154494197e-02,1.154494197e-02,6.830313336e-03,1.635241212e-03,3.179640230e-03,3.779061045e-03
59,2019-04-18 09:00:18.765549,14.356248140,589,1.000000000e-04,1.180746644e-02,1.180746644e-02,6.791416416e-03,1.093692856e-03,2.486617398e-03,3.779812902e-03
60,2019-04-18 09:00:33.086433,14.320967436,599,1.000000000e-04,1.132585746e-02,1.132585746e-02,6.514090206e-03,8.074569225e-04,2.273371944e-03,4.232344730e-03
61,2019-04-18 09:00:47.411618,14.325118303,609,1.000000000e-04,1.192145273e-02,1.192145273e-02,7.158781355e-03,9.287819499e-04,2.344512311e-03,4.533927538e-03
62,2019-04-18 09:01:01.714599,14.303004980,619,1.000000000e-04,1.182880262e-02,1.182880262e-02,6.943050865e-03,1.144807437e-03,2.726921416e-03,4.255658179e-03
63,2019-04-18 09:01:16.090932,14.376319170,629,1.000000000e-04,1.161997053e-02,1.161997053e-02,6.830629497e-03,1.034175983e-03,2.463959635e-03,4.668043950e-03
64,2019-04-18 09:01:30.421185,14.330236197,639,1.000000000e-04,1.283722906e-02,1.283722906e-02,7.640437176e-03,1.008558390e-03,2.723831031e-03,5.373241752e-03
65,2019-04-18 09:01:44.761922,14.340800524,649,1.000000000e-04,1.270178454e-02,1.270178454e-02,7.443258585e-03,1.021103835e-03,2.938719490e-03,4.866100079e-03
66,2019-04-18 09:01:59.147519,14.385576010,659,1.000000000e-04,1.048188470e-02,1.048188470e-02,6.090009585e-03,1.109744282e-03,3.134108614e-03,3.365113959e-03
67,2019-04-18 09:02:13.452042,14.304474115,669,1.000000000e-04,1.002842411e-02,1.002842411e-02,5.881858175e-03,1.114981342e-03,2.967570559e-03,3.815560322e-03
68,2019-04-18 09:02:27.754651,14.302586794,679,1.000000000e-04,1.121606100e-02,1.121606100e-02,6.452016113e-03,8.096661739e-04,2.115355409e-03,4.109097132e-03
69,2019-04-18 09:02:42.060278,14.305635929,689,1.000000000e-04,1.057096017e-02,1.057096017e-02,6.161555601e-03,7.739373628e-04,2.503504255e-03,5.924936663e-03
70,2019-04-18 09:02:56.436626,14.376349449,699,1.000000000e-04,1.185863824e-02,1.185863824e-02,6.881052721e-03,1.000647986e-03,2.887728414e-03,6.257972587e-03
71,2019-04-18 09:03:10.792268,14.355649710,709,1.000000000e-04,1.213643933e-02,1.213643933e-02,6.876689987e-03,9.620944242e-04,2.639568795e-03,4.278926854e-03
72,2019-04-18 09:03:25.147207,14.354996681,719,1.000000000e-04,1.039033635e-02,1.039033635e-02,6.011941587e-03,8.244273107e-04,2.152836893e-03,3.608604055e-03
73,2019-04-18 09:03:39.478768,14.331517935,729,1.000000000e-04,1.036210987e-02,1.036210987e-02,6.146822777e-03,9.345424245e-04,2.149833355e-03,4.230780201e-03
74,2019-04-18 09:03:53.841338,14.362536907,739,1.000000000e-04,1.134674745e-02,1.134674745e-02,6.655588467e-03,1.011397556e-03,2.737013181e-03,5.275722686e-03
75,2019-04-18 09:04:08.211633,14.370288372,749,1.000000000e-04,1.140450751e-02,1.140450751e-02,6.699078763e-03,1.112573280e-03,2.651410899e-03,4.794002604e-03
76,2019-04-18 09:04:22.536040,14.324409246,759,1.000000000e-04,8.757025655e-03,8.757025655e-03,5.254797800e-03,6.804450997e-04,2.124324662e-03,4.197011539e-03
77,2019-04-18 09:04:36.852995,14.316974640,769,1.000000000e-04,1.223282777e-02,1.223282777e-02,6.934741512e-03,5.040121207e-04,1.307745645e-03,4.870115453e-03
78,2019-04-18 09:04:51.190291,14.337370157,779,1.000000000e-04,1.218023878e-02,1.218023878e-02,6.893707672e-03,5.921239965e-04,1.305177744e-03,6.090274826e-03
79,2019-04-18 09:05:05.466268,14.275903225,789,1.000000000e-04,1.112779388e-02,1.112779388e-02,6.765619153e-03,1.369258988e-03,3.618123964e-03,6.754698651e-03
80,2019-04-18 09:05:19.799319,14.333014250,799,1.000000000e-04,1.094394908e-02,1.094394908e-02,6.418627501e-03,1.286135666e-03,3.787848353e-03,6.223978614e-03
81,2019-04-18 09:05:34.135336,14.336019039,809,1.000000000e-04,1.335467980e-02,1.335467980e-02,7.557735196e-03,1.192506915e-03,3.071761061e-03,4.792734329e-03
82,2019-04-18 09:05:48.503326,14.367996454,819,1.000000000e-04,9.659760306e-03,9.659760306e-03,5.420078593e-03,8.394529199e-04,2.701889607e-03,3.557756729e-03
83,2019-04-18 09:06:02.833956,14.330719233,829,1.000000000e-04,1.201180336e-02,1.201180336e-02,6.987578911e-03,9.820487438e-04,2.510467160e-03,6.302797329e-03
84,2019-04-18 09:06:17.158063,14.324017525,839,1.000000000e-04,8.628213126e-03,8.628213126e-03,4.984356998e-03,8.360317908e-04,2.678890689e-03,5.089934357e-03
85,2019-04-18 09:06:31.459177,14.301093578,849,1.000000000e-04,1.089730076e-02,1.089730076e-02,6.437349459e-03,1.001480583e-03,2.404313569e-03,4.779227101e-03
86,2019-04-18 09:06:45.771705,14.312539816,859,1.000000000e-04,1.346342200e-02,1.346342200e-02,7.561656972e-03,7.892227295e-04,2.657167055e-03,5.522338813e-03
87,2019-04-18 09:07:00.178071,14.406387329,869,1.000000000e-04,1.317822300e-02,1.317822300e-02,7.674650522e-03,1.073989266e-03,2.859162411e-03,6.349157030e-03
88,2019-04-18 09:07:14.515439,14.337349176,879,1.000000000e-04,1.047926899e-02,1.047926899e-02,6.231591967e-03,9.463513910e-04,2.644097223e-03,5.062494776e-03
89,2019-04-18 09:07:28.846068,14.330692530,889,1.000000000e-04,1.388499821e-02,1.388499821e-02,7.970293099e-03,1.452502608e-03,3.367024381e-03,5.155593343e-03
90,2019-04-18 09:07:43.150789,14.304653406,899,1.000000000e-04,1.155663775e-02,1.155663775e-02,6.611196510e-03,1.095189975e-03,2.978160465e-03,4.747802275e-03
91,2019-04-18 09:07:57.497269,14.346486568,909,1.000000000e-04,1.037275041e-02,1.037275041e-02,6.159881991e-03,1.394386368e-03,2.933012904e-03,5.579488957e-03
92,2019-04-18 09:08:11.825596,14.328336000,919,1.000000000e-04,1.106642717e-02,1.106642717e-02,6.565910624e-03,1.385460049e-03,3.019312001e-03,6.159860780e-03
93,2019-04-18 09:08:26.161423,14.335800409,929,1.000000000e-04,1.080686897e-02,1.080686897e-02,6.289196759e-03,1.207292097e-03,2.669846104e-03,5.537778512e-03
94,2019-04-18 09:08:40.495544,14.334132195,939,1.000000000e-04,1.116525684e-02,1.116525684e-02,6.303532887e-03,8.215356036e-04,2.081676049e-03,4.140759935e-03
95,2019-04-18 09:08:54.875257,14.379704714,949,1.000000000e-04,1.156918011e-02,1.156918011e-02,6.982734567e-03,1.251377142e-03,3.393398761e-03,4.386252118e-03
96,2019-04-18 09:09:09.229892,14.354689837,959,1.000000000e-04,1.245730272e-02,1.245730272e-02,7.350249775e-03,1.682127721e-03,3.826510673e-03,5.399526097e-03
97,2019-04-18 09:09:23.565275,14.335329771,969,1.000000000e-04,1.091792872e-02,1.091792872e-02,6.485198531e-03,1.384741592e-03,3.398322989e-03,5.178110208e-03
98,2019-04-18 09:09:37.892847,14.327551126,979,1.000000000e-04,1.228355304e-02,1.228355304e-02,7.130692760e-03,1.181267679e-03,2.804990765e-03,5.095244572e-03
99,2019-04-18 09:09:52.227715,14.334861755,989,1.000000000e-04,1.061956957e-02,1.061956957e-02,6.103405589e-03,8.344589325e-04,2.678116888e-03,4.801959731e-03
100,2019-04-18 09:10:06.576155,14.348437309,999,1.000000000e-04,1.100146314e-02,1.100146314e-02,6.327320868e-03,9.979592287e-04,2.779388207e-03,4.215688026e-03
101,2019-04-18 09:10:20.917854,14.341704607,1009,1.000000000e-04,1.067457804e-02,1.067457804e-02,6.138287042e-03,9.546498884e-04,2.656248631e-03,3.885584930e-03
102,2019-04-18 09:10:35.256223,14.338391066,1019,1.000000000e-04,1.110037705e-02,1.110037705e-02,6.494122557e-03,1.161816972e-03,2.119526058e-03,5.382524617e-03
103,2019-04-18 09:10:49.605884,14.349634171,1029,1.000000000e-04,1.123885689e-02,1.123885689e-02,6.540551432e-03,8.328322641e-04,1.951020944e-03,5.077794660e-03
104,2019-04-18 09:11:03.933029,14.327225924,1039,1.000000000e-04,1.234371604e-02,1.234371604e-02,7.036272949e-03,1.040931221e-03,2.648885769e-03,4.654134926e-03
105,2019-04-18 09:11:18.268338,14.335235834,1049,1.000000000e-04,1.113306102e-02,1.113306102e-02,6.664368371e-03,1.764264749e-03,3.761654370e-03,4.802646209e-03
106,2019-04-18 09:11:32.584328,14.315968752,1059,1.000000000e-04,1.204875801e-02,1.204875801e-02,7.207946666e-03,1.110270439e-03,3.078860114e-03,6.145035243e-03
107,2019-04-18 09:11:46.931664,14.347347021,1069,1.000000000e-04,1.187503310e-02,1.187503310e-02,6.882610125e-03,1.111334004e-03,2.913579531e-03,5.869546439e-03
108,2019-04-18 09:12:01.264257,14.332592010,1079,1.000000000e-04,1.182914213e-02,1.182914213e-02,6.891700905e-03,1.390809484e-03,2.466248500e-03,6.089299731e-03
109,2019-04-18 09:12:15.611452,14.347190380,1089,1.000000000e-04,9.189883620e-03,9.189883620e-03,5.417481158e-03,1.172572374e-03,2.581235149e-03,5.283165071e-03
110,2019-04-18 09:12:29.915284,14.303823948,1099,1.000000000e-04,1.239694958e-02,1.239694958e-02,7.333514933e-03,1.176548068e-03,2.557797940e-03,6.031890493e-03
111,2019-04-18 09:12:44.249269,14.333971500,1109,1.000000000e-04,1.148989187e-02,1.148989187e-02,6.766536180e-03,8.281917399e-04,2.264456695e-03,5.174160004e-03
112,2019-04-18 09:12:58.553551,14.304365158,1119,1.000000000e-04,9.201902850e-03,9.201902850e-03,5.410498008e-03,4.143425322e-04,1.171809877e-03,4.016564367e-03
113,2019-04-18 09:13:12.890099,14.336510658,1129,1.000000000e-04,1.067826231e-02,1.067826231e-02,6.230078498e-03,6.627094437e-04,1.583105646e-03,5.156338634e-03
114,2019-04-18 09:13:27.229688,14.339545965,1139,1.000000000e-04,1.158222193e-02,1.158222193e-02,7.061394025e-03,1.185615856e-03,2.707361570e-03,6.107024662e-03
115,2019-04-18 09:13:41.592294,14.362613440,1149,1.000000000e-04,1.035021725e-02,1.035021725e-02,6.158791622e-03,1.168545449e-03,2.393551625e-03,5.543825962e-03
116,2019-04-18 09:13:55.939065,14.346768379,1159,1.000000000e-04,1.186812902e-02,1.186812902e-02,6.863789563e-03,1.251112390e-03,3.058865108e-03,6.283585960e-03
117,2019-04-18 09:14:10.276413,14.337338448,1169,1.000000000e-04,1.289040260e-02,1.289040260e-02,7.324418006e-03,1.062161685e-03,3.003913374e-03,5.329799140e-03
118,2019-04-18 09:14:24.626931,14.350512505,1179,1.000000000e-04,9.563270793e-03,9.563270793e-03,5.637412355e-03,1.031494542e-03,2.428963827e-03,4.105048254e-03
119,2019-04-18 09:14:38.998331,14.371397495,1189,1.000000000e-04,1.283221324e-02,1.283221324e-02,7.444253308e-03,1.116997068e-03,3.186478559e-03,4.912388627e-03
120,2019-04-18 09:14:53.335708,14.337385893,1199,1.000000000e-04,8.868961642e-03,8.868961642e-03,5.276765022e-03,1.124868810e-03,2.643791027e-03,4.886460351e-03
121,2019-04-18 09:15:07.654234,14.318504333,1209,1.000000000e-04,1.125699282e-02,1.125699282e-02,6.735355966e-03,1.434922509e-03,2.895788662e-03,6.408364233e-03
122,2019-04-18 09:15:21.958434,14.304263830,1219,1.000000000e-04,1.252203952e-02,1.252203952e-02,7.279230282e-03,1.264183994e-03,2.867026883e-03,5.200177757e-03
123,2019-04-18 09:15:36.297351,14.338878393,1229,1.000000000e-04,1.228246298e-02,1.228246298e-02,6.959106121e-03,9.810450603e-04,2.821273333e-03,4.301912407e-03
124,2019-04-18 09:15:50.632041,14.334659815,1239,1.000000000e-04,9.986477206e-03,9.986477206e-03,5.940942373e-03,1.257301008e-03,3.006455046e-03,5.494235968e-03
125,2019-04-18 09:16:04.946742,14.314739227,1249,1.000000000e-04,1.122219833e-02,1.122219833e-02,6.528825616e-03,1.057873096e-03,3.016819688e-03,6.359135732e-03
126,2019-04-18 09:16:19.273820,14.327072144,1259,1.000000000e-04,9.737125831e-03,9.737125831e-03,5.751502002e-03,1.370674890e-03,3.058211890e-03,5.337855616e-03
127,2019-04-18 09:16:33.616667,14.342828035,1269,1.000000000e-04,1.019045035e-02,1.019045035e-02,5.819318374e-03,1.015967035e-03,2.549240110e-03,4.130301089e-03
128,2019-04-18 09:16:47.939273,14.322658777,1279,1.000000000e-04,1.040888932e-02,1.040888932e-02,6.098714122e-03,9.040457779e-04,2.327440807e-03,4.769453453e-03
129,2019-04-18 09:17:02.272307,14.332966566,1289,1.000000000e-04,1.053148150e-02,1.053148150e-02,6.136778113e-03,7.811389311e-04,2.208568319e-03,4.721363401e-03
130,2019-04-18 09:17:16.586177,14.313927174,1299,1.000000000e-04,1.153096333e-02,1.153096333e-02,6.425850559e-03,7.291463960e-04,2.299494168e-03,4.859074205e-03
131,2019-04-18 09:17:30.953062,14.366837978,1309,1.000000000e-04,1.190258367e-02,1.190258367e-02,6.861553644e-03,6.761542929e-04,1.929509011e-03,5.471787555e-03
132,2019-04-18 09:17:45.285523,14.332418919,1319,1.000000000e-04,1.117012072e-02,1.117012072e-02,6.431468762e-03,7.169531484e-04,1.580776297e-03,5.402889987e-03
133,2019-04-18 09:17:59.630667,14.345193148,1329,1.000000000e-04,1.119363075e-02,1.119363075e-02,6.497264467e-03,6.488599887e-04,1.443882904e-03,5.613813363e-03
134,2019-04-18 09:18:13.906779,14.276102543,1339,1.000000000e-04,1.045035003e-02,1.045035003e-02,6.188897626e-03,8.145226748e-04,2.427373140e-03,5.982146366e-03
135,2019-04-18 09:18:28.200065,14.293256998,1349,1.000000000e-04,1.167797949e-02,1.167797949e-02,6.538337469e-03,1.121365291e-03,2.578511834e-03,5.542625044e-03
136,2019-04-18 09:18:42.531172,14.331096411,1359,1.000000000e-04,1.108097504e-02,1.108097504e-02,6.258496852e-03,9.988537175e-04,2.514992235e-03,4.764864175e-03
137,2019-04-18 09:18:56.864038,14.332890272,1369,1.000000000e-04,1.250522346e-02,1.250522346e-02,6.970483344e-03,9.214436490e-04,2.349559986e-03,5.517106038e-03
138,2019-04-18 09:19:11.216781,14.352733612,1379,1.000000000e-04,1.278478149e-02,1.278478149e-02,7.166015916e-03,8.871410828e-04,1.990665600e-03,6.570494082e-03
139,2019-04-18 09:19:25.585219,14.368444443,1389,1.000000000e-04,1.077216286e-02,1.077216286e-02,6.420828123e-03,6.887869036e-04,1.521992509e-03,6.481620111e-03
140,2019-04-18 09:19:39.963157,14.377927542,1399,1.000000000e-04,9.740127251e-03,9.740127251e-03,5.653434666e-03,5.904237449e-04,1.511920383e-03,5.921075353e-03
141,2019-04-18 09:19:54.339132,14.375977516,1409,1.000000000e-04,1.224252251e-02,1.224252251e-02,6.943384628e-03,7.612161920e-04,1.792787481e-03,5.896408670e-03
142,2019-04-18 09:20:08.620628,14.281479597,1419,1.000000000e-04,1.224565106e-02,1.224565106e-02,7.232380845e-03,9.709951410e-04,2.509263996e-03,5.481448933e-03
143,2019-04-18 09:20:22.952544,14.331944466,1429,1.000000000e-04,1.216848195e-02,1.216848195e-02,7.045008149e-03,9.119184979e-04,3.328277799e-03,5.572179379e-03
144,2019-04-18 09:20:37.246349,14.293780327,1439,1.000000000e-04,1.201267322e-02,1.201267322e-02,6.979705347e-03,1.713931223e-03,4.686689726e-03,6.625263393e-03
145,2019-04-18 09:20:51.572895,14.326647282,1449,1.000000000e-04,1.387269557e-02,1.387269557e-02,8.429463673e-03,1.415472111e-03,4.099136242e-03,8.472582558e-03
146,2019-04-18 09:21:05.941530,14.368523121,1459,1.000000000e-04,9.383198712e-03,9.383198712e-03,5.777287716e-03,1.160090533e-03,2.952681482e-03,5.808159942e-03
147,2019-04-18 09:21:20.277469,14.335973263,1469,1.000000000e-04,9.694549674e-03,9.694549674e-03,5.608630390e-03,1.070002117e-03,2.438999794e-03,4.627925437e-03
148,2019-04-18 09:21:34.605449,14.327938557,1479,1.000000000e-04,1.136171478e-02,1.136171478e-02,6.659355480e-03,1.379456709e-03,2.633865958e-03,4.849699885e-03
149,2019-04-18 09:21:48.918721,14.313256025,1489,1.000000000e-04,1.419203980e-02,1.419203980e-02,8.201289224e-03,9.969888080e-04,2.100943692e-03,5.077644996e-03
150,2019-04-18 09:22:03.214826,14.296118259,1499,1.000000000e-04,1.046158285e-02,1.046158285e-02,6.171602430e-03,8.555987908e-04,2.434150735e-03,4.235908482e-03
151,2019-04-18 09:22:17.549847,14.335031986,1509,1.000000000e-04,1.032540957e-02,1.032540957e-02,5.920512136e-03,7.728366967e-04,2.178624691e-03,4.550149362e-03
152,2019-04-18 09:22:31.877598,14.327739716,1519,1.000000000e-04,1.161612198e-02,1.161612198e-02,6.734831957e-03,1.079198474e-03,2.947365982e-03,6.351653254e-03
153,2019-04-18 09:22:46.233310,14.355681658,1529,1.000000000e-04,1.363231698e-02,1.363231698e-02,7.900373079e-03,1.127470357e-03,2.666713856e-03,7.721271180e-03
154,2019-04-18 09:23:00.579900,14.346659899,1539,1.000000000e-04,9.528552089e-03,9.528552089e-03,5.667405832e-03,1.169469242e-03,3.078736132e-03,6.459523924e-03
