row,timestamp,time delta,Step,Learning_Rate,Total_Loss,Loss_R,Loss_C,Loss_M,Loss_S,Loss_T,Loss_E
1,2019-04-20 14:00:07.835798,0.000002384,14039,1.000000000e-05,7.301524794e-03,4.563501081e-03,2.712446800e-03,2.557724089e-04,1.910406922e-04,3.557538381e-03,7.846950460e-03
2,2019-04-20 14:00:22.530383,14.694674730,14049,1.000000000e-05,1.381287435e-02,8.699741587e-03,5.065935699e-03,4.719672797e-04,5.062354503e-04,6.057354109e-03,1.498088548e-02
3,2019-04-20 14:00:37.275635,14.745248318,14059,1.000000000e-05,1.545669693e-02,9.717017994e-03,5.698436685e-03,4.124249783e-04,5.744657086e-04,7.051966386e-03,1.717017796e-02
4,2019-04-20 14:00:52.100828,14.825213671,14069,1.000000000e-05,1.419555228e-02,8.874124568e-03,5.273393891e-03,4.803387870e-04,5.397357134e-04,6.817280198e-03,1.535004508e-02
5,2019-04-20 14:01:06.935262,14.834428787,14079,1.000000000e-05,1.754895542e-02,1.114087719e-02,6.355324341e-03,5.275405856e-04,6.249220722e-04,7.623772556e-03,1.980348490e-02
6,2019-04-20 14:01:21.820488,14.885194778,14089,1.000000000e-05,1.767985281e-02,1.117563737e-02,6.462606718e-03,4.160856828e-04,6.174390874e-04,7.218133169e-03,1.961040143e-02
7,2019-04-20 14:01:36.743878,14.923381329,14099,1.000000000e-05,1.736497311e-02,1.105587333e-02,6.268064305e-03,4.103557105e-04,6.835433625e-04,5.509727472e-03,1.861792337e-02
8,2019-04-20 14:01:51.671086,14.927305460,14109,1.000000000e-05,1.405245103e-02,8.935007919e-03,5.076768110e-03,4.067517773e-04,4.408181281e-04,5.263173790e-03,1.589782191e-02
9,2019-04-20 14:02:06.592240,14.921107769,14119,1.000000000e-05,1.566114705e-02,9.984944016e-03,5.630900990e-03,4.530247956e-04,5.069716790e-04,5.656363675e-03,1.743034413e-02
10,2019-04-20 14:02:21.563346,14.971013546,14129,1.000000000e-05,1.565824375e-02,1.001373576e-02,5.598751665e-03,4.575619678e-04,5.811752664e-04,5.234146467e-03,1.804177929e-02
11,2019-04-20 14:02:36.485742,14.922479153,14139,1.000000000e-05,1.379552367e-02,8.890091162e-03,4.874698911e-03,3.073371903e-04,3.181809785e-04,4.225231777e-03,1.589805670e-02
12,2019-04-20 14:02:51.468140,14.982372046,14149,1.000000000e-05,1.460138182e-02,9.314637608e-03,5.246510077e-03,4.023418907e-04,5.488644703e-04,4.768313176e-03,1.634235410e-02
13,2019-04-20 14:03:06.463967,14.995761871,14159,1.000000000e-05,1.348084453e-02,8.717805939e-03,4.736057692e-03,2.698079785e-04,3.119458925e-04,4.188894178e-03,1.513903756e-02
14,2019-04-20 14:03:21.481511,15.017620564,14169,1.000000000e-05,1.656479090e-02,1.064215028e-02,5.890579056e-03,3.206171095e-04,5.022295823e-04,5.261647562e-03,1.851936020e-02
15,2019-04-20 14:03:36.484470,15.002923727,14179,1.000000000e-05,1.620487673e-02,1.042414489e-02,5.737494142e-03,4.323783302e-04,4.600872649e-04,4.961282061e-03,1.868789792e-02
16,2019-04-20 14:03:51.452108,14.967649460,14189,1.000000000e-05,1.492959950e-02,9.630476031e-03,5.266238493e-03,3.288476975e-04,4.592069497e-04,4.193251114e-03,1.664808113e-02
17,2019-04-20 14:04:06.430547,14.978363276,14199,1.000000000e-05,1.849660268e-02,1.187161817e-02,6.598845241e-03,2.613910619e-04,4.975973323e-04,5.058947764e-03,2.044361988e-02
18,2019-04-20 14:04:21.443117,15.012655973,14209,1.000000000e-05,1.795596033e-02,1.146031325e-02,6.463945378e-03,3.170167300e-04,5.506774047e-04,4.985812888e-03,1.967695132e-02
19,2019-04-20 14:04:36.454778,15.011591673,14219,1.000000000e-05,2.194382250e-02,1.413623495e-02,7.764569577e-03,4.301812951e-04,6.180113851e-04,5.522514787e-03,2.268147515e-02
20,2019-04-20 14:04:51.474317,15.019532204,14229,1.000000000e-05,1.384824049e-02,8.912785351e-03,4.908888089e-03,2.656717297e-04,5.202370638e-04,4.360270593e-03,1.600726778e-02
21,2019-04-20 14:05:06.472151,14.997885942,14239,1.000000000e-05,1.866607191e-02,1.198917669e-02,6.653514225e-03,2.338089165e-04,5.064877943e-04,4.412189452e-03,1.916289851e-02
22,2019-04-20 14:05:21.492523,15.020318270,14249,1.000000000e-05,1.705292761e-02,1.109873778e-02,5.925459112e-03,2.873075471e-04,3.567103908e-04,4.639721895e-03,1.956585124e-02
23,2019-04-20 14:05:36.476430,14.983901501,14259,1.000000000e-05,1.828307100e-02,1.172741959e-02,6.529216398e-03,2.643528962e-04,4.923497501e-04,4.711173591e-03,1.987724649e-02
24,2019-04-20 14:05:51.526935,15.050488949,14269,1.000000000e-05,1.689208532e-02,1.098186937e-02,5.880953092e-03,2.926253655e-04,4.016601481e-04,4.574156343e-03,1.881264336e-02
25,2019-04-20 14:06:06.555264,15.028379679,14279,1.000000000e-05,1.659473618e-02,1.066858149e-02,5.896115373e-03,3.003931488e-04,5.126589778e-04,4.293115553e-03,1.790564749e-02
26,2019-04-20 14:06:21.558607,15.003330469,14289,1.000000000e-05,1.834160211e-02,1.179024270e-02,6.522003422e-03,2.935632045e-04,4.818743502e-04,4.817599547e-03,1.992574660e-02
27,2019-04-20 14:06:36.590730,15.032172680,14299,1.000000000e-05,1.583244391e-02,1.017938345e-02,5.626077647e-03,2.698284668e-04,4.573274462e-04,4.214355373e-03,1.693706838e-02
28,2019-04-20 14:06:51.586935,14.996181488,14309,1.000000000e-05,1.639647679e-02,1.050163419e-02,5.873986660e-03,2.085651693e-04,4.635391917e-04,4.121984285e-03,1.752368966e-02
29,2019-04-20 14:07:06.570780,14.983766317,14319,1.000000000e-05,1.530046239e-02,9.935015906e-03,5.334856757e-03,3.059017246e-04,5.779696090e-04,4.199352092e-03,1.714480231e-02
30,2019-04-20 14:07:21.597471,15.026722670,14329,1.000000000e-05,1.572456034e-02,1.016064934e-02,5.539904768e-03,2.400652258e-04,4.494157365e-04,3.712025005e-03,1.683703307e-02
31,2019-04-20 14:07:36.632052,15.034548283,14339,1.000000000e-05,1.828404171e-02,1.177081186e-02,6.490290770e-03,2.293888901e-04,4.333934514e-04,4.466269515e-03,1.931601018e-02
32,2019-04-20 14:07:51.636018,15.003978729,14349,1.000000000e-05,1.641563848e-02,1.062015160e-02,5.769850663e-03,2.563583119e-04,3.863149585e-04,3.910462419e-03,1.883759731e-02
33,2019-04-20 14:08:06.653683,15.017758846,14359,1.000000000e-05,1.364027765e-02,8.857566910e-03,4.765001312e-03,1.770948038e-04,2.968600609e-04,2.711013542e-03,1.548253987e-02
34,2019-04-20 14:08:21.646572,14.992803097,14369,1.000000000e-05,1.607103450e-02,1.050579865e-02,5.544510647e-03,2.072527903e-04,3.283604194e-04,3.472232330e-03,1.790029081e-02
35,2019-04-20 14:08:36.681987,15.035400391,14379,1.000000000e-05,1.385143045e-02,8.959818259e-03,4.872046597e-03,1.956569387e-04,3.955113716e-04,2.968725550e-03,1.501801331e-02
36,2019-04-20 14:08:51.689958,15.008017302,14389,1.000000000e-05,1.475643832e-02,9.570106678e-03,5.159671395e-03,2.666006127e-04,4.662726613e-04,3.300787741e-03,1.579707665e-02
37,2019-04-20 14:09:06.689036,14.999086618,14399,1.000000000e-05,1.726612723e-02,1.121987472e-02,6.020533177e-03,2.571948411e-04,4.506642916e-04,4.041148513e-03,1.932979058e-02
38,2019-04-20 14:09:21.691286,15.002171278,14409,1.000000000e-05,1.363560818e-02,8.896803018e-03,4.717635806e-03,2.116924050e-04,4.118030738e-04,3.432182688e-03,1.513520908e-02
39,2019-04-20 14:09:36.747958,15.056679010,14419,1.000000000e-05,1.425405843e-02,9.234406147e-03,4.997316527e-03,2.233554391e-04,3.384772353e-04,3.443701786e-03,1.569077563e-02
40,2019-04-20 14:09:51.719399,14.971435308,14429,1.000000000e-05,1.558112004e-02,1.009425721e-02,5.464433762e-03,2.242887145e-04,4.525344091e-04,3.507504554e-03,1.666948237e-02
41,2019-04-20 14:10:06.757051,15.037693977,14439,1.000000000e-05,1.456735386e-02,9.421836725e-03,5.126659479e-03,1.885762191e-04,3.402030867e-04,3.326537483e-03,1.637226939e-02
42,2019-04-20 14:10:21.791194,15.034162521,14449,1.000000000e-05,1.589014875e-02,1.029718523e-02,5.570708099e-03,2.225539858e-04,4.407755536e-04,3.728522232e-03,1.843478782e-02
43,2019-04-20 14:10:36.800179,15.009019613,14459,1.000000000e-05,1.672709715e-02,1.092334343e-02,5.778300576e-03,2.545299634e-04,3.629773477e-04,4.231556610e-03,1.866137609e-02
44,2019-04-20 14:10:51.817331,15.017092228,14469,1.000000000e-05,1.530956910e-02,9.951929515e-03,5.338778510e-03,1.886159233e-04,3.054375200e-04,3.405745490e-03,1.694734534e-02
45,2019-04-20 14:11:06.842606,15.025224686,14479,1.000000000e-05,1.800982496e-02,1.172540830e-02,6.258875504e-03,2.554127946e-04,4.375859324e-04,4.022116936e-03,1.962364288e-02
46,2019-04-20 14:11:21.874731,15.032133102,14489,1.000000000e-05,1.430982938e-02,9.209062718e-03,5.077399849e-03,2.336703568e-04,4.016196457e-04,3.420158767e-03,1.578550991e-02
47,2019-04-20 14:11:36.909444,15.034717560,14499,1.000000000e-05,1.544339061e-02,1.002995293e-02,5.392311141e-03,2.112623581e-04,3.889773099e-04,3.707301198e-03,1.702654473e-02
48,2019-04-20 14:11:51.923298,15.013890505,14509,1.000000000e-05,1.447908003e-02,9.423249401e-03,5.035702256e-03,2.012848228e-04,3.794001779e-04,3.426318988e-03,1.630560933e-02
49,2019-04-20 14:12:06.921965,14.998633862,14519,1.000000000e-05,1.592038535e-02,1.030913768e-02,5.590629531e-03,2.061773768e-04,4.023942805e-04,4.094857292e-03,1.742337653e-02
50,2019-04-20 14:12:21.926209,15.004240513,14529,1.000000000e-05,1.740740482e-02,1.126002891e-02,6.129278173e-03,1.809777525e-04,4.420028796e-04,3.692040662e-03,1.875576298e-02
51,2019-04-20 14:12:36.944065,15.017841339,14539,1.000000000e-05,1.340690535e-02,8.764119027e-03,4.629644146e-03,1.314242116e-04,2.484726698e-04,3.558661952e-03,1.542670717e-02
52,2019-04-20 14:12:51.971025,15.026958704,14549,1.000000000e-05,1.328365896e-02,8.566435426e-03,4.707629397e-03,9.593900140e-05,2.902602588e-04,2.686139848e-03,1.513536517e-02
53,2019-04-20 14:13:07.009999,15.038969755,14559,1.000000000e-05,1.958525227e-02,1.272519417e-02,6.847060751e-03,1.299760428e-04,3.842483857e-04,3.829073021e-03,2.064390583e-02
54,2019-04-20 14:13:22.026972,15.017003059,14569,1.000000000e-05,1.755021820e-02,1.146948133e-02,6.067614187e-03,1.312282864e-04,3.197063095e-04,3.684044210e-03,1.961228931e-02
55,2019-04-20 14:13:37.029900,15.002928734,14579,1.000000000e-05,1.615545554e-02,1.053139283e-02,5.611909158e-03,1.215374788e-04,3.277998927e-04,3.679487202e-03,1.818822566e-02
56,2019-04-20 14:13:52.040089,15.010149002,14589,1.000000000e-05,1.631827550e-02,1.061745621e-02,5.686622253e-03,1.419679167e-04,3.110555183e-04,3.740790929e-03,1.842434537e-02
57,2019-04-20 14:14:07.056799,15.016735792,14599,1.000000000e-05,1.843238501e-02,1.198447030e-02,6.433623796e-03,1.429097752e-04,3.558197714e-04,3.675499884e-03,2.013447927e-02
58,2019-04-20 14:14:22.066044,15.009215832,14609,1.000000000e-05,1.614814550e-02,1.049700496e-02,5.640430213e-03,1.071016035e-04,3.127052347e-04,3.317275725e-03,1.763317911e-02
59,2019-04-20 14:14:37.063378,14.997372389,14619,1.000000000e-05,1.593283447e-02,1.038014684e-02,5.543782678e-03,8.904781989e-05,3.065794714e-04,3.330547607e-03,1.757454751e-02
60,2019-04-20 14:14:52.062485,14.999133348,14629,1.000000000e-05,1.612186711e-02,1.045490704e-02,5.655932752e-03,1.102764196e-04,2.789121776e-04,3.496256401e-03,1.777902739e-02
61,2019-04-20 14:15:07.070728,15.008177519,14639,1.000000000e-05,1.822606474e-02,1.188608143e-02,6.327924808e-03,1.205866332e-04,3.399010733e-04,3.798530763e-03,1.926047169e-02
62,2019-04-20 14:15:22.050634,14.979920149,14649,1.000000000e-05,1.460496467e-02,9.439921007e-03,5.150902295e-03,1.414098137e-04,3.590657507e-04,3.269291401e-03,1.606114497e-02
63,2019-04-20 14:15:37.084429,15.033779621,14659,1.000000000e-05,1.651501125e-02,1.078841626e-02,5.712611228e-03,1.398384949e-04,2.980512421e-04,3.476249124e-03,1.887448216e-02
64,2019-04-20 14:15:52.102594,15.018160105,14669,1.000000000e-05,1.712740688e-02,1.105771703e-02,6.060049986e-03,9.640099779e-05,3.825192543e-04,3.256878047e-03,1.807799703e-02
65,2019-04-20 14:16:07.123648,15.021056175,14679,1.000000000e-05,1.885685399e-02,1.233110642e-02,6.507844618e-03,1.790277100e-04,4.510185521e-04,3.827728285e-03,2.070441162e-02
66,2019-04-20 14:16:22.112747,14.989091396,14689,1.000000000e-05,1.747661019e-02,1.139917136e-02,6.063901656e-03,1.353677413e-04,3.860707948e-04,3.360993648e-03,1.914880965e-02
67,2019-04-20 14:16:37.082083,14.969386339,14699,1.000000000e-05,1.318986537e-02,8.571359934e-03,4.609039892e-03,9.465703843e-05,2.136834926e-04,2.891553228e-03,1.511704596e-02
68,2019-04-20 14:16:52.081009,14.998919725,14709,1.000000000e-05,1.511092298e-02,9.788692323e-03,5.312078586e-03,1.015221285e-04,3.056395595e-04,3.402179200e-03,1.686575040e-02
69,2019-04-20 14:17:07.094879,15.013828039,14719,1.000000000e-05,1.531472271e-02,9.928971808e-03,5.375826429e-03,9.924512524e-05,3.458987703e-04,3.390851710e-03,1.697755912e-02
70,2019-04-20 14:17:22.097811,15.003073692,14729,1.000000000e-05,1.533206906e-02,1.007516612e-02,5.244738399e-03,1.216416505e-04,3.372827618e-04,3.549473640e-03,1.742368750e-02
71,2019-04-20 14:17:37.075884,14.977923155,14739,1.000000000e-05,1.802022876e-02,1.189391157e-02,6.107689627e-03,1.862736062e-04,4.312804216e-04,3.621662548e-03,1.937548285e-02
72,2019-04-20 14:17:52.086976,15.011082649,14749,1.000000000e-05,1.438324507e-02,9.325021692e-03,5.047895992e-03,1.032737156e-04,3.360778959e-04,3.338374849e-03,1.594029460e-02
73,2019-04-20 14:18:07.112317,15.025344610,14759,1.000000000e-05,1.401332999e-02,9.085333627e-03,4.919073172e-03,8.923281493e-05,3.583745856e-04,2.814686007e-03,1.554101808e-02
74,2019-04-20 14:18:22.094377,14.982080221,14769,1.000000000e-05,1.699593784e-02,1.104045156e-02,5.942702177e-03,1.278407624e-04,3.841644837e-04,3.523648740e-03,1.742425514e-02
75,2019-04-20 14:18:37.129287,15.034889221,14779,1.000000000e-05,1.562833451e-02,1.018900848e-02,5.426765746e-03,1.256019899e-04,3.585941275e-04,3.428386012e-03,1.741016014e-02
76,2019-04-20 14:18:52.149625,15.020350933,14789,1.000000000e-05,1.565730423e-02,1.017776928e-02,5.467728595e-03,1.180607924e-04,3.397354463e-04,3.598318459e-03,1.728547625e-02
77,2019-04-20 14:19:07.185561,15.035923958,14799,1.000000000e-05,1.287957197e-02,8.337664325e-03,4.533182131e-03,8.725610060e-05,3.188098570e-04,3.163162468e-03,1.414571740e-02
78,2019-04-20 14:19:22.201795,15.016244650,14809,1.000000000e-05,1.904573552e-02,1.235423777e-02,6.677037384e-03,1.446043956e-04,3.881134646e-04,4.091540817e-03,2.053943900e-02
79,2019-04-20 14:19:37.200539,14.998739481,14819,1.000000000e-05,1.538521172e-02,9.990529157e-03,5.385597190e-03,9.085412385e-05,3.491462936e-04,2.876459947e-03,1.670911238e-02
80,2019-04-20 14:19:52.228558,15.028025866,14829,1.000000000e-05,1.517384201e-02,9.895682149e-03,5.269399355e-03,8.760553137e-05,2.952536670e-04,3.141849837e-03,1.690775882e-02
81,2019-04-20 14:20:07.257557,15.028974295,14839,1.000000000e-05,1.881410861e-02,1.225790773e-02,6.541973865e-03,1.422702328e-04,3.864444196e-04,3.721161792e-03,1.986927465e-02
82,2019-04-20 14:20:22.257785,15.000234604,14849,1.000000000e-05,1.594967172e-02,1.045555975e-02,5.478545697e-03,1.556665926e-04,3.714652310e-04,3.197700833e-03,1.664970703e-02
83,2019-04-20 14:20:37.274446,15.016651154,14859,1.000000000e-05,1.463746075e-02,9.440788068e-03,5.187078216e-03,9.594307376e-05,4.091397052e-04,3.089930990e-03,1.605789997e-02
84,2019-04-20 14:20:52.301184,15.026730776,14869,1.000000000e-05,1.547150547e-02,9.975055093e-03,5.484372308e-03,1.207788584e-04,3.578599863e-04,3.165928950e-03,1.646287255e-02
85,2019-04-20 14:21:07.303401,15.002237558,14879,1.000000000e-05,1.275182376e-02,8.282127511e-03,4.459636542e-03,1.005964277e-04,3.001365156e-04,2.543000330e-03,1.382663473e-02
86,2019-04-20 14:21:22.292307,14.988898277,14889,1.000000000e-05,1.834588721e-02,1.194802327e-02,6.381192408e-03,1.667210192e-04,4.745176062e-04,3.310080455e-03,1.969722118e-02
87,2019-04-20 14:21:37.281811,14.989526749,14899,1.000000000e-05,1.963557852e-02,1.289393641e-02,6.722661271e-03,1.898114089e-04,4.010122459e-04,4.053498851e-03,2.115225997e-02
88,2019-04-20 14:21:52.291197,15.009341002,14909,1.000000000e-05,1.613291260e-02,1.049675173e-02,5.620524450e-03,1.563624199e-04,3.488096918e-04,3.529280261e-03,1.802149434e-02
89,2019-04-20 14:22:07.259645,14.968468904,14919,1.000000000e-05,1.665881788e-02,1.080971081e-02,5.832135561e-03,1.697108861e-04,4.466004844e-04,3.120966291e-03,1.750896005e-02
90,2019-04-20 14:22:22.250450,14.990831852,14929,1.000000000e-05,1.971054878e-02,1.277194107e-02,6.919714250e-03,1.889322710e-04,4.269744561e-04,4.041535524e-03,2.152399542e-02
91,2019-04-20 14:22:37.297885,15.047393560,14939,1.000000000e-05,1.393603859e-02,9.037451213e-03,4.885577760e-03,1.300963104e-04,3.592829496e-04,2.947029367e-03,1.546561662e-02
92,2019-04-20 14:22:52.276707,14.978809357,14949,1.000000000e-05,1.691906424e-02,1.097147111e-02,5.937275011e-03,1.031807940e-04,3.365806508e-04,3.232510679e-03,1.871333243e-02
93,2019-04-20 14:23:07.304275,15.027566671,14959,1.000000000e-05,1.439616159e-02,9.385176050e-03,5.001177895e-03,9.808056893e-05,3.490297255e-04,3.392573656e-03,1.635071794e-02
94,2019-04-20 14:23:22.352882,15.048605919,14969,1.000000000e-05,1.660608063e-02,1.088270382e-02,5.710798688e-03,1.257808075e-04,3.680691647e-04,3.302622074e-03,1.809385186e-02
95,2019-04-20 14:23:37.336972,14.984089136,14979,1.000000000e-05,1.457311688e-02,9.470018977e-03,5.093166954e-03,9.931007226e-05,2.845973475e-04,3.390810057e-03,1.656866968e-02
96,2019-04-20 14:23:52.348388,15.011420727,14989,1.000000000e-05,1.617938625e-02,1.051687463e-02,5.653056060e-03,9.456126827e-05,3.425620627e-04,2.885857120e-03,1.669598250e-02
