row,timestamp,time delta,Step,Learning_Rate,Total_Loss,Reconstruction_Loss,Cycle_Consistency...,Motion_Linearity_...,Stable_Motion_Loss,Temporal_Regulari...
17,2019-04-17 19:22:31.023282,14.114902973,169,1.000000000e-04,1.295135375e-02,1.295135375e-02,1.064508799e-02,2.015676210e-02,6.262401678e-03,3.454262707e-02
18,2019-04-17 19:22:45.110760,14.087512255,179,1.000000000e-04,1.499334169e-02,1.499334169e-02,1.324826926e-02,2.167874053e-02,5.539633337e-03,3.347753976e-02
19,2019-04-17 19:22:59.232766,14.121979952,189,1.000000000e-04,1.299325242e-02,1.299325242e-02,1.140712174e-02,2.043685336e-02,6.197717565e-03,3.300391864e-02
20,2019-04-17 19:23:13.326595,14.093812227,199,1.000000000e-04,1.001062500e-02,1.001062500e-02,1.014106874e-02,1.778824828e-02,6.046453328e-03,2.788217496e-02
21,2019-04-17 19:23:27.415820,14.089365244,209,1.000000000e-04,1.245965878e-02,1.245965878e-02,1.048807413e-02,1.396203479e-02,4.849625658e-03,2.450998370e-02
22,2019-04-17 19:23:41.523141,14.107158184,219,1.000000000e-04,1.372524411e-02,1.372524411e-02,1.126920274e-02,1.935845707e-02,7.177857053e-03,2.600385081e-02
23,2019-04-17 19:23:55.677173,14.154041052,229,1.000000000e-04,1.245641015e-02,1.245641015e-02,1.055233427e-02,1.724954518e-02,8.562881185e-03,2.305287626e-02
24,2019-04-17 19:24:09.775487,14.098417282,239,1.000000000e-04,1.115053771e-02,1.115053771e-02,1.010136968e-02,1.764689805e-02,4.732116626e-03,2.143315747e-02
25,2019-04-17 19:24:23.867748,14.092224121,249,1.000000000e-04,1.298756199e-02,1.298756199e-02,1.160684237e-02,2.175166504e-02,7.388678531e-03,2.448309679e-02
26,2019-04-17 19:24:38.014731,14.147047043,259,1.000000000e-04,1.163773690e-02,1.163773690e-02,1.041306006e-02,1.883808505e-02,6.562869460e-03,2.352425791e-02
27,2019-04-17 19:24:52.165939,14.151066303,269,1.000000000e-04,1.288818293e-02,1.288818293e-02,1.187260053e-02,2.042821255e-02,9.590498242e-03,3.014803287e-02
28,2019-04-17 19:25:06.241043,14.075205088,279,1.000000000e-04,1.093714340e-02,1.093714340e-02,1.070148982e-02,1.794439713e-02,5.304014741e-03,2.826303672e-02
29,2019-04-17 19:25:20.451508,14.210413456,289,1.000000000e-04,1.100825621e-02,1.100825621e-02,9.315605694e-03,1.862376658e-02,8.154500503e-03,2.671385985e-02
30,2019-04-17 19:25:34.576690,14.125169754,299,1.000000000e-04,1.125341370e-02,1.125341370e-02,8.850107295e-03,1.759769889e-02,6.006375002e-03,2.405216713e-02
31,2019-04-17 19:25:48.657858,14.081123114,309,1.000000000e-04,1.306152046e-02,1.306152046e-02,9.133833367e-03,1.426922549e-02,7.081365099e-03,2.087420039e-02
32,2019-04-17 19:26:02.814271,14.156418324,319,1.000000000e-04,1.009907434e-02,1.009907434e-02,7.450626465e-03,1.312949685e-02,1.008537873e-02,1.952311397e-02
33,2019-04-17 19:26:16.909732,14.095552683,329,1.000000000e-04,1.060409816e-02,1.060409816e-02,9.011154948e-03,1.627241485e-02,7.076325992e-03,2.401538342e-02
34,2019-04-17 19:26:31.043950,14.134189844,339,1.000000000e-04,1.227486567e-02,1.227486567e-02,9.590262501e-03,1.589076724e-02,6.272128713e-03,2.256558519e-02
35,2019-04-17 19:26:45.167048,14.122992992,349,1.000000000e-04,9.887356171e-03,9.887356171e-03,7.854789682e-03,1.523953713e-02,3.574487421e-03,2.111859694e-02
36,2019-04-17 19:26:59.367392,14.200477839,359,1.000000000e-04,1.113310666e-02,1.113310666e-02,9.721018933e-03,1.443788623e-02,3.371597972e-03,1.895555090e-02
37,2019-04-17 19:27:13.495263,14.127814531,369,1.000000000e-04,1.164686247e-02,1.164686247e-02,9.082086897e-03,1.375582460e-02,6.821940164e-03,1.945213284e-02
38,2019-04-17 19:27:27.691581,14.196331024,379,1.000000000e-04,1.063425131e-02,1.063425131e-02,9.740076913e-03,1.512691705e-02,9.459588747e-03,1.962520294e-02
39,2019-04-17 19:27:41.762397,14.070779562,389,1.000000000e-04,1.061885222e-02,1.061885222e-02,9.886201052e-03,1.430200385e-02,6.729847961e-03,2.065822389e-02
40,2019-04-17 19:27:55.831247,14.068837404,399,1.000000000e-04,1.015798757e-02,1.015798757e-02,8.413767628e-03,1.340227639e-02,8.492840035e-03,2.158891000e-02
41,2019-04-17 19:28:10.037254,14.206001282,409,1.000000000e-04,1.187340487e-02,1.187340487e-02,1.002254826e-02,1.336994385e-02,1.094731579e-02,2.273180354e-02
42,2019-04-17 19:28:24.126149,14.088970184,419,1.000000000e-04,1.243040264e-02,1.243040264e-02,1.006910335e-02,1.271987441e-02,6.394727662e-03,2.297468744e-02
43,2019-04-17 19:28:38.252143,14.125911713,429,1.000000000e-04,1.083572758e-02,1.083572758e-02,8.606717689e-03,1.423406899e-02,5.028237269e-03,1.714265887e-02
44,2019-04-17 19:28:52.360512,14.108340025,439,1.000000000e-04,1.361250049e-02,1.361250049e-02,9.784137411e-03,1.094256602e-02,6.239056832e-03,2.232272420e-02
45,2019-04-17 19:29:06.467432,14.106964111,449,1.000000000e-04,1.078695781e-02,1.078695781e-02,7.935107546e-03,1.300141914e-02,1.770373676e-02,2.151983771e-02
46,2019-04-17 19:29:20.635449,14.168021202,459,1.000000000e-04,1.094704475e-02,1.094704475e-02,8.262164984e-03,1.492331224e-02,2.568270378e-02,1.791388933e-02
47,2019-04-17 19:29:34.740190,14.104719877,469,1.000000000e-04,1.060150987e-02,1.060150987e-02,8.352345694e-03,1.273231097e-02,1.131837525e-02,2.182200365e-02
48,2019-04-17 19:29:48.869383,14.129178286,479,1.000000000e-04,1.145527186e-02,1.145527186e-02,8.688660385e-03,1.135429190e-02,3.929609840e-03,1.811677702e-02
49,2019-04-17 19:30:02.992875,14.123565674,489,1.000000000e-04,1.251935940e-02,1.251935940e-02,9.325693687e-03,1.067846110e-02,5.015361356e-03,2.052902132e-02
50,2019-04-17 19:30:17.196988,14.204089642,499,1.000000000e-04,1.043587951e-02,1.043587951e-02,7.967651682e-03,9.885595646e-03,3.329937239e-03,1.746272054e-02
51,2019-04-17 19:30:31.279085,14.082058907,509,1.000000000e-04,1.077157957e-02,1.077157957e-02,9.400072042e-03,1.050916202e-02,4.805609531e-03,2.070566826e-02
52,2019-04-17 19:30:45.432324,14.153318167,519,1.000000000e-04,1.109056910e-02,1.109056910e-02,8.057093527e-03,8.040342270e-03,3.234652354e-03,1.506912643e-02
53,2019-04-17 19:30:59.528893,14.096477032,529,1.000000000e-04,1.197907929e-02,1.197907929e-02,8.968844125e-03,8.691658219e-03,4.412324107e-03,1.547595719e-02
54,2019-04-17 19:31:13.678056,14.149139166,539,1.000000000e-04,1.400377899e-02,1.400377899e-02,9.790020529e-03,8.542756853e-03,2.653107824e-03,1.683850894e-02
55,2019-04-17 19:31:27.864555,14.186534882,549,1.000000000e-04,1.091334512e-02,1.091334512e-02,8.330491977e-03,9.143134207e-03,2.416033632e-03,1.706374157e-02
56,2019-04-17 19:31:41.974265,14.109655619,559,1.000000000e-04,1.200611317e-02,1.200611317e-02,8.124764450e-03,9.047428612e-03,4.523712612e-03,1.598749934e-02
57,2019-04-17 19:31:56.135628,14.161435604,569,1.000000000e-04,1.319334405e-02,1.319334405e-02,8.472743956e-03,6.717024068e-03,6.435939364e-03,1.333046574e-02
58,2019-04-17 19:32:10.231639,14.095969200,579,1.000000000e-04,1.168117737e-02,1.168117737e-02,7.534542680e-03,5.206682289e-03,2.443499813e-03,1.260119192e-02
59,2019-04-17 19:32:24.357858,14.126348734,589,1.000000000e-04,1.189020663e-02,1.189020663e-02,7.665734552e-03,4.291882413e-03,1.607630975e-03,1.259443266e-02
60,2019-04-17 19:32:38.464095,14.106086969,599,1.000000000e-04,1.142462878e-02,1.142462878e-02,7.698334334e-03,5.637578527e-03,4.450258199e-03,1.536269011e-02
61,2019-04-17 19:32:52.608703,14.144711018,609,1.000000000e-04,1.206768546e-02,1.206768546e-02,8.349139197e-03,8.257588791e-03,4.120098363e-03,1.901834551e-02
62,2019-04-17 19:33:06.780907,14.172118187,619,1.000000000e-04,1.194861680e-02,1.194861680e-02,8.278566785e-03,6.022489769e-03,2.598323423e-03,1.383200223e-02
63,2019-04-17 19:33:20.904865,14.123935938,629,1.000000000e-04,1.173396194e-02,1.173396194e-02,7.714032847e-03,5.685405061e-03,2.710070612e-03,1.264557969e-02
64,2019-04-17 19:33:35.022434,14.117655516,639,1.000000000e-04,1.294409805e-02,1.294409805e-02,8.598944079e-03,5.333585339e-03,1.961278770e-03,1.578633897e-02
65,2019-04-17 19:33:49.155029,14.132527113,649,1.000000000e-04,1.275887815e-02,1.275887815e-02,8.303787746e-03,6.910531619e-03,3.383684339e-03,1.424560575e-02
66,2019-04-17 19:34:03.263791,14.108735323,659,1.000000000e-04,1.046292563e-02,1.046292563e-02,6.679846067e-03,6.986104301e-03,2.060901024e-03,1.208225107e-02
67,2019-04-17 19:34:17.391406,14.127592564,669,1.000000000e-04,1.021161368e-02,1.021161368e-02,7.259618212e-03,7.477103360e-03,2.672055666e-03,1.535393521e-02
68,2019-04-17 19:34:31.496828,14.105449438,679,1.000000000e-04,1.120082401e-02,1.120082401e-02,7.121558394e-03,5.995746958e-03,3.474220305e-03,1.374638006e-02
69,2019-04-17 19:34:45.605879,14.109104872,689,1.000000000e-04,1.064818869e-02,1.064818869e-02,7.092546346e-03,6.921430747e-03,3.031588555e-03,1.548583973e-02
70,2019-04-17 19:34:59.699931,14.094012260,699,1.000000000e-04,1.191032333e-02,1.191032333e-02,7.729939697e-03,6.856993679e-03,1.863726415e-03,1.367748240e-02
71,2019-04-17 19:35:13.825523,14.125558376,709,1.000000000e-04,1.209067842e-02,1.209067842e-02,8.309998969e-03,8.878214704e-03,2.854368562e-03,1.174000809e-02
72,2019-04-17 19:35:27.893205,14.067692995,719,1.000000000e-04,1.045489172e-02,1.045489172e-02,7.423542999e-03,7.006762875e-03,3.230778925e-03,1.181773813e-02
73,2019-04-17 19:35:42.023739,14.130528450,729,1.000000000e-04,1.037573251e-02,1.037573251e-02,7.393515762e-03,7.698373753e-03,2.375866577e-03,1.275735497e-02
74,2019-04-17 19:35:56.113073,14.089440584,739,1.000000000e-04,1.128838537e-02,1.128838537e-02,6.989095872e-03,7.717146073e-03,1.365181163e-03,1.250324911e-02
75,2019-04-17 19:36:10.345482,14.232317686,749,1.000000000e-04,1.137507209e-02,1.137507209e-02,7.732550101e-03,1.029751985e-02,2.105720469e-03,1.166203674e-02
76,2019-04-17 19:36:24.476431,14.130943060,759,1.000000000e-04,8.727554930e-03,8.727554930e-03,5.689570238e-03,6.433895836e-03,1.898181718e-03,1.224722872e-02
77,2019-04-17 19:36:38.582894,14.106443644,769,1.000000000e-04,1.221795343e-02,1.221795343e-02,8.249842562e-03,5.471841595e-03,2.043385402e-03,1.216227422e-02
78,2019-04-17 19:36:52.676263,14.093436956,779,1.000000000e-04,1.214459855e-02,1.214459855e-02,8.267286280e-03,5.629643332e-03,1.414921088e-03,1.372405123e-02
79,2019-04-17 19:37:06.793254,14.116955280,789,1.000000000e-04,1.113794586e-02,1.113794586e-02,7.733375113e-03,8.809422562e-03,2.012553578e-03,1.421414902e-02
80,2019-04-17 19:37:20.902667,14.109363794,799,1.000000000e-04,1.094740056e-02,1.094740056e-02,7.371611800e-03,6.911436282e-03,2.882400656e-03,1.480207499e-02
81,2019-04-17 19:37:35.008202,14.105516434,809,1.000000000e-04,1.328186737e-02,1.328186737e-02,8.476757584e-03,6.347693922e-03,1.534353543e-03,1.182977492e-02
82,2019-04-17 19:37:49.107915,14.099780083,819,1.000000000e-04,9.648566088e-03,9.648566088e-03,6.530738855e-03,7.368924515e-03,1.393646182e-03,1.121244505e-02
83,2019-04-17 19:38:03.214664,14.106689930,829,1.000000000e-04,1.202958804e-02,1.202958804e-02,8.171284199e-03,7.965534925e-03,2.090463569e-03,1.358419312e-02
84,2019-04-17 19:38:17.317270,14.102610826,839,1.000000000e-04,8.596340474e-03,8.596340474e-03,5.741751567e-03,8.013390494e-03,9.386612161e-04,1.196859647e-02
85,2019-04-17 19:38:31.417629,14.100400209,849,1.000000000e-04,1.100033005e-02,1.100033005e-02,7.119330717e-03,8.479500352e-03,1.540556841e-03,1.186451847e-02
86,2019-04-17 19:38:45.582613,14.164956808,859,1.000000000e-04,1.341924821e-02,1.341924821e-02,8.291431097e-03,6.312112045e-03,2.410858599e-03,1.151877297e-02
87,2019-04-17 19:38:59.645514,14.062890053,869,1.000000000e-04,1.319057620e-02,1.319057620e-02,7.936087716e-03,7.599593000e-03,2.468463194e-03,1.338885566e-02
88,2019-04-17 19:39:13.764202,14.118824244,879,1.000000000e-04,1.052794852e-02,1.052794852e-02,7.668570313e-03,8.435212355e-03,2.257767922e-03,1.118835704e-02
89,2019-04-17 19:39:27.891944,14.127643347,889,1.000000000e-04,1.398146953e-02,1.398146953e-02,9.282219596e-03,8.713138429e-03,2.940577781e-03,1.257375516e-02
90,2019-04-17 19:39:42.001479,14.109482288,899,1.000000000e-04,1.146208998e-02,1.146208998e-02,7.760566613e-03,6.231519766e-03,1.704899702e-03,1.185579095e-02
91,2019-04-17 19:39:56.170562,14.169094086,909,1.000000000e-04,1.036340026e-02,1.036340026e-02,6.965785893e-03,5.572729651e-03,1.322805436e-03,1.373661598e-02
92,2019-04-17 19:40:10.328605,14.158031940,919,1.000000000e-04,1.106182798e-02,1.106182798e-02,7.358075492e-03,6.955940300e-03,2.505104296e-03,1.367990365e-02
93,2019-04-17 19:40:24.411980,14.083362341,929,1.000000000e-04,1.085519060e-02,1.085519060e-02,6.923751300e-03,7.688861107e-03,1.597230596e-03,1.221693810e-02
94,2019-04-17 19:40:38.542452,14.130498171,939,1.000000000e-04,1.119464706e-02,1.119464706e-02,6.589007424e-03,7.627958013e-03,1.621990927e-03,1.003489438e-02
95,2019-04-17 19:40:52.626658,14.084269524,949,1.000000000e-04,1.148598543e-02,1.148598543e-02,7.357153855e-03,6.688849605e-03,2.126919787e-03,1.019490808e-02
96,2019-04-17 19:41:06.768875,14.142174721,959,1.000000000e-04,1.250558356e-02,1.250558356e-02,7.662240602e-03,6.306703016e-03,1.791756233e-03,1.261048028e-02
97,2019-04-17 19:41:20.884078,14.115162849,969,1.000000000e-04,1.091750315e-02,1.091750315e-02,6.868514232e-03,6.230688479e-03,1.678498343e-03,1.194763714e-02
98,2019-04-17 19:41:34.992285,14.108202696,979,1.000000000e-04,1.236955747e-02,1.236955747e-02,7.685855450e-03,6.454080530e-03,2.549055382e-03,1.092871856e-02
99,2019-04-17 19:41:49.144620,14.152322769,989,1.000000000e-04,1.062210430e-02,1.062210430e-02,7.286268380e-03,6.734398566e-03,3.121031901e-03,9.656349942e-03
100,2019-04-17 19:42:03.260283,14.115680933,999,1.000000000e-04,1.100626001e-02,1.100626001e-02,7.277718605e-03,6.877058768e-03,5.736857260e-04,9.650125634e-03
101,2019-04-17 19:42:17.380817,14.120619297,1009,1.000000000e-04,1.061549680e-02,1.061549680e-02,6.967841531e-03,5.977363419e-03,2.064251069e-03,9.969367273e-03
102,2019-04-17 19:42:31.505358,14.124433994,1019,1.000000000e-04,1.108050477e-02,1.108050477e-02,7.050201716e-03,6.198116217e-03,1.902803982e-03,1.050798409e-02
103,2019-04-17 19:42:45.632278,14.126946449,1029,1.000000000e-04,1.126776589e-02,1.126776589e-02,7.190154493e-03,5.667971866e-03,1.593844005e-03,8.702661470e-03
104,2019-04-17 19:42:59.755165,14.122850657,1039,1.000000000e-04,1.234072372e-02,1.234072372e-02,7.788105519e-03,4.697622673e-03,9.014279072e-04,9.717879584e-03
105,2019-04-17 19:43:13.847993,14.092931986,1049,1.000000000e-04,1.108167814e-02,1.108167814e-02,7.110665459e-03,4.097617290e-03,6.587924203e-04,9.576885030e-03
106,2019-04-17 19:43:27.962508,14.114410877,1059,1.000000000e-04,1.197323976e-02,1.197323976e-02,7.509327680e-03,5.107006733e-03,1.907230134e-03,9.378158674e-03
107,2019-04-17 19:43:42.093939,14.131493092,1069,1.000000000e-04,1.186782969e-02,1.186782969e-02,7.890135003e-03,4.426641890e-03,1.415356551e-03,1.074677166e-02
108,2019-04-17 19:43:56.195829,14.101865053,1079,1.000000000e-04,1.180726266e-02,1.180726266e-02,7.983937720e-03,5.587160960e-03,1.992287769e-03,1.065874891e-02
109,2019-04-17 19:44:10.298806,14.103001595,1089,1.000000000e-04,9.335125517e-03,9.335125517e-03,7.157752384e-03,7.715139561e-03,1.790523760e-03,1.144935200e-02
110,2019-04-17 19:44:24.416109,14.117236137,1099,1.000000000e-04,1.241942788e-02,1.241942788e-02,8.247425267e-03,9.505833639e-03,2.922262618e-03,1.263820641e-02
111,2019-04-17 19:44:38.600527,14.184405804,1109,1.000000000e-04,1.142922379e-02,1.142922379e-02,7.096898928e-03,8.101942344e-03,4.021355434e-03,1.334118154e-02
112,2019-04-17 19:44:52.715512,14.114986897,1119,1.000000000e-04,9.186060843e-03,9.186060843e-03,6.214843574e-03,9.092723485e-03,2.061502321e-03,1.353484280e-02
113,2019-04-17 19:45:06.819346,14.103883982,1129,1.000000000e-04,1.070982120e-02,1.070982120e-02,7.213283423e-03,8.064310672e-03,1.789214363e-03,1.493450077e-02
114,2019-04-17 19:45:20.917505,14.098202229,1139,1.000000000e-04,1.152477795e-02,1.152477795e-02,7.615020126e-03,7.280659070e-03,1.429703567e-03,1.385529712e-02
115,2019-04-17 19:45:35.012763,14.095149755,1149,1.000000000e-04,1.046813033e-02,1.046813033e-02,7.055386459e-03,6.255623326e-03,1.589084617e-03,1.737741651e-02
116,2019-04-17 19:45:49.153965,14.141246080,1159,1.000000000e-04,1.184208668e-02,1.184208668e-02,7.593198284e-03,6.546712480e-03,1.970351144e-03,1.532156458e-02
117,2019-04-17 19:46:03.270921,14.116919041,1169,1.000000000e-04,1.296471423e-02,1.296471423e-02,8.110276889e-03,1.106068722e-02,3.478377621e-03,1.360054435e-02
118,2019-04-17 19:46:17.417813,14.146891832,1179,1.000000000e-04,9.629664291e-03,9.629664291e-03,6.182458624e-03,8.195901010e-03,1.461323274e-03,1.301879585e-02
119,2019-04-17 19:46:31.505936,14.088097334,1189,1.000000000e-04,1.281217136e-02,1.281217136e-02,8.071592520e-03,8.253255393e-03,3.150713307e-03,1.412678091e-02
120,2019-04-17 19:46:45.624918,14.119043350,1199,1.000000000e-04,8.931390615e-03,8.931390615e-03,5.945031089e-03,7.376161590e-03,1.749856502e-03,1.349291503e-02
121,2019-04-17 19:46:59.716422,14.091485977,1209,1.000000000e-04,1.126799439e-02,1.126799439e-02,7.192281401e-03,9.086972009e-03,3.235219477e-03,1.208959334e-02
122,2019-04-17 19:47:13.845282,14.128902435,1219,1.000000000e-04,1.263020537e-02,1.263020537e-02,7.527657412e-03,7.629522425e-03,3.512107598e-03,1.110915840e-02
123,2019-04-17 19:47:27.950876,14.105522633,1229,1.000000000e-04,1.232039602e-02,1.232039602e-02,7.392694615e-03,6.751189963e-03,1.130018715e-03,1.163735688e-02
124,2019-04-17 19:47:42.044390,14.093528509,1239,1.000000000e-04,1.005054880e-02,1.005054880e-02,6.246550893e-03,5.221348838e-03,1.892574408e-03,1.081365794e-02
125,2019-04-17 19:47:56.135832,14.091415882,1249,1.000000000e-04,1.135006119e-02,1.135006119e-02,6.965809432e-03,6.012822851e-03,1.786311576e-03,1.092635561e-02
126,2019-04-17 19:48:10.366377,14.230535746,1259,1.000000000e-04,9.722744813e-03,9.722744813e-03,6.083610002e-03,8.037013630e-03,1.749854092e-03,1.105028726e-02
127,2019-04-17 19:48:24.435074,14.068686962,1269,1.000000000e-04,1.030418365e-02,1.030418365e-02,6.212205556e-03,6.616582675e-03,2.160461110e-03,1.073665591e-02
128,2019-04-17 19:48:38.537876,14.102785826,1279,1.000000000e-04,1.040345957e-02,1.040345957e-02,6.313555315e-03,5.904161418e-03,1.624863001e-03,1.197594805e-02
129,2019-04-17 19:48:52.699638,14.161804438,1289,1.000000000e-04,1.054137028e-02,1.054137028e-02,6.634152890e-03,7.246250287e-03,1.843601267e-03,1.158608226e-02
130,2019-04-17 19:49:06.860666,14.161079884,1299,1.000000000e-04,1.159953382e-02,1.159953382e-02,6.819362938e-03,8.520638384e-03,1.927264041e-03,1.019689729e-02
131,2019-04-17 19:49:20.955811,14.095122337,1309,1.000000000e-04,1.201242143e-02,1.201242143e-02,7.179670758e-03,7.013992616e-03,2.278426013e-03,1.123627210e-02
132,2019-04-17 19:49:35.051645,14.095797300,1319,1.000000000e-04,1.119236550e-02,1.119236550e-02,6.863250793e-03,7.729251543e-03,1.579646004e-03,1.114441017e-02
133,2019-04-17 19:49:49.151954,14.100319862,1329,1.000000000e-04,1.127097048e-02,1.127097048e-02,7.220569532e-03,6.638455554e-03,2.326464199e-03,1.244223816e-02
134,2019-04-17 19:50:03.319623,14.167641401,1339,1.000000000e-04,1.055079564e-02,1.055079564e-02,6.705737975e-03,5.534781551e-03,2.620244984e-03,1.378481630e-02
135,2019-04-17 19:50:17.438614,14.118998051,1349,1.000000000e-04,1.177742002e-02,1.177742002e-02,7.594394032e-03,8.384490386e-03,3.300330402e-03,1.204708312e-02
136,2019-04-17 19:50:31.529190,14.090556860,1359,1.000000000e-04,1.120659271e-02,1.120659271e-02,7.232043985e-03,1.030781632e-02,2.586716990e-03,1.064121416e-02
137,2019-04-17 19:50:45.649877,14.120699883,1369,1.000000000e-04,1.261548512e-02,1.261548512e-02,7.548852405e-03,7.287663920e-03,2.244290459e-03,1.258595334e-02
138,2019-04-17 19:50:59.772062,14.122193098,1379,1.000000000e-04,1.293272115e-02,1.293272115e-02,7.747681066e-03,6.094270409e-03,2.070264888e-03,1.372742206e-02
139,2019-04-17 19:51:13.887881,14.115808964,1389,1.000000000e-04,1.084534544e-02,1.084534544e-02,6.711870804e-03,6.474310695e-03,1.463096413e-03,1.201441558e-02
140,2019-04-17 19:51:28.012665,14.124819756,1399,1.000000000e-04,9.893330419e-03,9.893330419e-03,6.003322452e-03,5.415185750e-03,2.276707222e-03,1.034292355e-02
141,2019-04-17 19:51:42.164644,14.151943684,1409,1.000000000e-04,1.237909938e-02,1.237909938e-02,7.670988375e-03,6.008422934e-03,1.463175303e-03,9.823300363e-03
142,2019-04-17 19:51:56.265091,14.100439548,1419,1.000000000e-04,1.242444813e-02,1.242444813e-02,7.969696727e-03,5.199651606e-03,1.540659295e-03,1.033042846e-02
143,2019-04-17 19:52:10.359814,14.094748020,1429,1.000000000e-04,1.217529052e-02,1.217529052e-02,7.522161258e-03,5.326164863e-03,1.469058645e-03,1.283027381e-02
144,2019-04-17 19:52:24.493957,14.134098768,1439,1.000000000e-04,1.207574173e-02,1.207574173e-02,7.300034538e-03,5.187525309e-03,1.213689960e-03,1.382800303e-02
145,2019-04-17 19:52:38.613359,14.119428873,1449,1.000000000e-04,1.392541830e-02,1.392541830e-02,8.725501271e-03,5.231284234e-03,2.062088938e-03,1.316514155e-02
146,2019-04-17 19:52:52.746439,14.133057833,1459,1.000000000e-04,9.386010095e-03,9.386010095e-03,6.144633517e-03,5.758573115e-03,9.385236714e-04,8.670943882e-03
147,2019-04-17 19:53:06.825993,14.079535246,1469,1.000000000e-04,9.722207487e-03,9.722207487e-03,6.096805981e-03,4.294985812e-03,7.304767321e-04,8.497548616e-03
148,2019-04-17 19:53:20.929935,14.103948116,1479,1.000000000e-04,1.153098908e-02,1.153098908e-02,7.239846932e-03,5.621795217e-03,2.665714844e-03,1.089697974e-02
149,2019-04-17 19:53:35.061130,14.131268501,1489,1.000000000e-04,1.420266135e-02,1.420266135e-02,8.732336201e-03,4.703267361e-03,2.030677965e-03,1.027348097e-02
150,2019-04-17 19:53:49.164947,14.103765726,1499,1.000000000e-04,1.057859152e-02,1.057859152e-02,6.601476297e-03,6.455588993e-03,1.632087873e-03,1.163923107e-02
151,2019-04-17 19:54:03.305791,14.140898705,1509,1.000000000e-04,1.036722278e-02,1.036722278e-02,6.171128200e-03,6.316648074e-03,2.363470269e-03,1.000409340e-02
152,2019-04-17 19:54:17.440857,14.134957314,1519,1.000000000e-04,1.158136926e-02,1.158136926e-02,6.993871462e-03,4.117545043e-03,1.889073948e-03,1.030515721e-02
153,2019-04-17 19:54:31.601752,14.160948277,1529,1.000000000e-04,1.382827368e-02,1.382827368e-02,8.348555816e-03,4.927067610e-03,1.928063729e-03,1.175549356e-02
154,2019-04-17 19:54:45.676656,14.074896812,1539,1.000000000e-04,9.428725485e-03,9.428725485e-03,5.674593570e-03,6.602523522e-03,3.336162213e-03,8.717471268e-03
