row,timestamp,time delta,Step,Learning_Rate,Loss,Reconstruction_Loss,Cycle_Consistency...,Motion_Linearity_...
14,2019-04-15 03:22:21.001802,14.144989491,139,1.000000000e-04,1.179982340e-02,1.179982340e-02,7.130471850e-03,6.044368231e-04
15,2019-04-15 03:22:35.133356,14.131516457,149,1.000000000e-04,1.181723522e-02,1.181723522e-02,7.326848852e-03,6.206603604e-04
16,2019-04-15 03:22:49.242289,14.108860254,159,1.000000000e-04,1.269587302e-02,1.269587302e-02,7.916284702e-03,1.040517708e-03
17,2019-04-15 03:23:03.334844,14.092536688,169,1.000000000e-04,1.324583218e-02,1.324583218e-02,8.065532055e-03,1.403123426e-03
18,2019-04-15 03:23:17.427635,14.092782736,179,1.000000000e-04,1.497109309e-02,1.497109309e-02,8.664889121e-03,8.696950332e-04
19,2019-04-15 03:23:31.562426,14.134830475,189,1.000000000e-04,1.326530338e-02,1.326530338e-02,7.777482970e-03,9.308479144e-04
20,2019-04-15 03:23:45.703766,14.141307354,199,1.000000000e-04,1.022914210e-02,1.022914210e-02,6.056808657e-03,4.554657178e-04
21,2019-04-15 03:23:59.831324,14.127534151,209,1.000000000e-04,1.293173842e-02,1.293173842e-02,7.683091518e-03,5.307691114e-04
22,2019-04-15 03:24:13.960763,14.129443645,219,1.000000000e-04,1.385567021e-02,1.385567021e-02,7.916870504e-03,4.214145607e-04
23,2019-04-15 03:24:28.053683,14.093037844,229,1.000000000e-04,1.250973162e-02,1.250973162e-02,7.500060834e-03,9.871173286e-04
24,2019-04-15 03:24:42.147993,14.094174862,239,1.000000000e-04,1.145790545e-02,1.145790545e-02,7.198426779e-03,1.190289487e-03
25,2019-04-15 03:24:56.255321,14.107337475,249,1.000000000e-04,1.279127942e-02,1.279127942e-02,7.779543148e-03,8.426347456e-04
26,2019-04-15 03:25:10.350340,14.095024586,259,1.000000000e-04,1.190658524e-02,1.190658524e-02,7.336065965e-03,1.512673768e-03
27,2019-04-15 03:25:24.468706,14.118350267,269,1.000000000e-04,1.294979472e-02,1.294979472e-02,7.879770664e-03,2.150758589e-03
28,2019-04-15 03:25:38.587121,14.118427277,279,1.000000000e-04,1.123369699e-02,1.123369699e-02,7.194506796e-03,1.407333807e-03
29,2019-04-15 03:25:52.707075,14.119967699,289,1.000000000e-04,1.115178932e-02,1.115178932e-02,7.110751281e-03,1.618471951e-03
30,2019-04-15 03:26:06.833682,14.126601458,299,1.000000000e-04,1.156668663e-02,1.156668663e-02,7.512658648e-03,2.889798291e-03
31,2019-04-15 03:26:20.927100,14.093515873,309,1.000000000e-04,1.309916517e-02,1.309916517e-02,7.970089931e-03,1.665431587e-03
32,2019-04-15 03:26:35.051805,14.124731064,319,1.000000000e-04,1.043128837e-02,1.043128837e-02,6.504141726e-03,1.215290203e-03
33,2019-04-15 03:26:49.204595,14.152777910,329,1.000000000e-04,1.065611159e-02,1.065611159e-02,6.634231331e-03,2.160267916e-03
34,2019-04-15 03:27:03.332345,14.127647877,339,1.000000000e-04,1.240028995e-02,1.240028995e-02,7.700329693e-03,2.159644128e-03
35,2019-04-15 03:27:17.428267,14.096007824,349,1.000000000e-04,1.007465525e-02,1.007465525e-02,6.529147457e-03,2.121682651e-03
36,2019-04-15 03:27:31.552967,14.124557018,359,1.000000000e-04,1.131892819e-02,1.131892819e-02,6.949715596e-03,1.662465517e-03
37,2019-04-15 03:27:45.669846,14.117026806,369,1.000000000e-04,1.182872476e-02,1.182872476e-02,6.919400580e-03,1.663878985e-03
38,2019-04-15 03:27:59.808693,14.138808489,379,1.000000000e-04,1.069214586e-02,1.069214586e-02,6.589386612e-03,1.821115450e-03
39,2019-04-15 03:28:13.910268,14.101515293,389,1.000000000e-04,1.058883660e-02,1.058883660e-02,6.565136998e-03,1.512381027e-03
40,2019-04-15 03:28:28.013544,14.103351355,399,1.000000000e-04,1.005713399e-02,1.005713399e-02,6.148342951e-03,1.082405547e-03
41,2019-04-15 03:28:42.114633,14.101009369,409,1.000000000e-04,1.195734018e-02,1.195734018e-02,7.635646546e-03,3.124434070e-03
42,2019-04-15 03:28:56.246360,14.131756067,419,1.000000000e-04,1.240640120e-02,1.240640120e-02,7.745093899e-03,3.340676357e-03
43,2019-04-15 03:29:10.356925,14.110571623,429,1.000000000e-04,1.094935937e-02,1.094935937e-02,6.678918679e-03,2.370683569e-03
44,2019-04-15 03:29:24.419725,14.062825918,439,1.000000000e-04,1.357534276e-02,1.357534276e-02,7.961756829e-03,1.597991295e-03
45,2019-04-15 03:29:38.529163,14.109324217,449,1.000000000e-04,1.069719726e-02,1.069719726e-02,6.577594997e-03,1.410953479e-03
46,2019-04-15 03:29:52.696437,14.167317867,459,1.000000000e-04,1.076121004e-02,1.076121004e-02,6.647282746e-03,1.044934505e-03
47,2019-04-15 03:30:06.773019,14.076656342,469,1.000000000e-04,1.031534835e-02,1.031534835e-02,6.047024811e-03,1.173261116e-03
48,2019-04-15 03:30:20.894876,14.121792316,479,1.000000000e-04,1.140596140e-02,1.140596140e-02,6.714287866e-03,1.872325002e-03
49,2019-04-15 03:30:35.006026,14.111181974,489,1.000000000e-04,1.239447976e-02,1.239447976e-02,7.502843859e-03,2.157368429e-03
50,2019-04-15 03:30:49.111906,14.105793238,499,1.000000000e-04,1.071044286e-02,1.071044286e-02,6.837462215e-03,1.854251290e-03
51,2019-04-15 03:31:03.245562,14.133680582,509,1.000000000e-04,1.072040275e-02,1.072040275e-02,6.550294207e-03,1.418925438e-03
52,2019-04-15 03:31:17.387446,14.141868353,519,1.000000000e-04,1.117989728e-02,1.117989728e-02,6.686825026e-03,1.162550523e-03
53,2019-04-15 03:31:31.503036,14.115620613,529,1.000000000e-04,1.168648913e-02,1.168648913e-02,6.743849348e-03,1.268479635e-03
54,2019-04-15 03:31:45.613577,14.110492945,539,1.000000000e-04,1.391174914e-02,1.391174914e-02,7.872576546e-03,1.026645134e-03
55,2019-04-15 03:31:59.744424,14.130878687,549,1.000000000e-04,1.086261882e-02,1.086261882e-02,6.471695146e-03,1.439835160e-03
56,2019-04-15 03:32:13.846892,14.102416277,559,1.000000000e-04,1.200706540e-02,1.200706540e-02,6.812721165e-03,1.193882513e-03
57,2019-04-15 03:32:27.971465,14.124707699,569,1.000000000e-04,1.305737486e-02,1.305737486e-02,7.317837467e-03,1.519863337e-03
58,2019-04-15 03:32:42.111270,14.139713764,579,1.000000000e-04,1.166489427e-02,1.166489427e-02,6.836344814e-03,1.417394530e-03
59,2019-04-15 03:32:56.276540,14.165308475,589,1.000000000e-04,1.194882798e-02,1.194882798e-02,6.867349311e-03,1.317446120e-03
60,2019-04-15 03:33:10.402024,14.125403404,599,1.000000000e-04,1.155258003e-02,1.155258003e-02,6.682724971e-03,1.198415237e-03
61,2019-04-15 03:33:24.506076,14.104038954,609,1.000000000e-04,1.195927719e-02,1.195927719e-02,6.990248663e-03,9.875109303e-04
62,2019-04-15 03:33:38.621954,14.115973473,619,1.000000000e-04,1.192211960e-02,1.192211960e-02,6.868672371e-03,8.665877860e-04
63,2019-04-15 03:33:52.756322,14.134334803,629,1.000000000e-04,1.165862801e-02,1.165862801e-02,6.653703772e-03,1.032950380e-03
64,2019-04-15 03:34:06.880590,14.124225616,639,1.000000000e-04,1.297796615e-02,1.297796615e-02,7.316867402e-03,6.091232790e-04
65,2019-04-15 03:34:21.006772,14.126263857,649,1.000000000e-04,1.275157444e-02,1.275157444e-02,7.237997418e-03,1.038523146e-03
66,2019-04-15 03:34:35.117513,14.110633373,659,1.000000000e-04,1.051120297e-02,1.051120297e-02,6.068811938e-03,1.530784566e-03
67,2019-04-15 03:34:49.229644,14.112137556,669,1.000000000e-04,1.010201336e-02,1.010201336e-02,6.074369280e-03,9.766652889e-04
68,2019-04-15 03:35:03.349389,14.119787216,679,1.000000000e-04,1.127209147e-02,1.127209147e-02,6.479585636e-03,7.396214147e-04
69,2019-04-15 03:35:17.440740,14.091382980,689,1.000000000e-04,1.073327977e-02,1.073327977e-02,6.168990559e-03,8.979303995e-04
70,2019-04-15 03:35:31.575839,14.134998798,699,1.000000000e-04,1.192889973e-02,1.192889973e-02,6.733603659e-03,1.116298704e-03
71,2019-04-15 03:35:45.673918,14.098169565,709,1.000000000e-04,1.208633538e-02,1.208633538e-02,6.838456541e-03,1.245721360e-03
72,2019-04-15 03:35:59.790069,14.116029263,719,1.000000000e-04,1.038225731e-02,1.038225731e-02,5.914635747e-03,1.012761751e-03
73,2019-04-15 03:36:13.879017,14.089040995,729,1.000000000e-04,1.036653584e-02,1.036653584e-02,5.951483594e-03,9.909283079e-04
74,2019-04-15 03:36:27.999945,14.120872259,739,1.000000000e-04,1.139486106e-02,1.139486106e-02,6.658573775e-03,1.248192589e-03
75,2019-04-15 03:36:42.080625,14.080704927,749,1.000000000e-04,1.149379779e-02,1.149379779e-02,6.746363407e-03,1.548106706e-03
76,2019-04-15 03:36:56.190070,14.109519005,759,1.000000000e-04,8.828507131e-03,8.828507131e-03,5.364268972e-03,1.117403834e-03
77,2019-04-15 03:37:10.291950,14.101765871,769,1.000000000e-04,1.230557198e-02,1.230557198e-02,7.114727609e-03,1.070204537e-03
78,2019-04-15 03:37:24.422111,14.130162001,779,1.000000000e-04,1.212745272e-02,1.212745272e-02,6.967014726e-03,1.541129133e-03
79,2019-04-15 03:37:38.546656,14.124552250,789,1.000000000e-04,1.129809883e-02,1.129809883e-02,6.621227227e-03,1.285729691e-03
80,2019-04-15 03:37:52.696731,14.150053263,799,1.000000000e-04,1.093557174e-02,1.093557174e-02,6.312646065e-03,1.100603584e-03
81,2019-04-15 03:38:06.842975,14.146351814,809,1.000000000e-04,1.338903666e-02,1.338903666e-02,7.315174234e-03,8.772921719e-04
82,2019-04-15 03:38:20.958328,14.115247011,819,1.000000000e-04,9.753498249e-03,9.753498249e-03,5.515882140e-03,8.469385037e-04
83,2019-04-15 03:38:35.095316,14.137001753,829,1.000000000e-04,1.203464293e-02,1.203464293e-02,6.840983406e-03,1.063086546e-03
84,2019-04-15 03:38:49.209968,14.114632368,839,1.000000000e-04,8.725430304e-03,8.725430304e-03,5.022018310e-03,1.039172919e-03
85,2019-04-15 03:39:03.321931,14.111963749,849,1.000000000e-04,1.101233535e-02,1.101233535e-02,6.454445608e-03,7.986853365e-04
86,2019-04-15 03:39:17.456319,14.134376049,859,1.000000000e-04,1.341127520e-02,1.341127520e-02,7.555358391e-03,1.096802583e-03
87,2019-04-15 03:39:31.545168,14.088858128,869,1.000000000e-04,1.312476541e-02,1.312476541e-02,7.403557282e-03,1.073228306e-03
88,2019-04-15 03:39:45.671336,14.126188278,879,1.000000000e-04,1.056826599e-02,1.056826599e-02,6.298760418e-03,1.456662902e-03
89,2019-04-15 03:39:59.791557,14.120276451,889,1.000000000e-04,1.401934437e-02,1.401934437e-02,8.105504792e-03,1.391084230e-03
90,2019-04-15 03:40:13.911999,14.120360374,899,1.000000000e-04,1.155345049e-02,1.155345049e-02,6.729515176e-03,1.094940986e-03
91,2019-04-15 03:40:27.982963,14.071012974,909,1.000000000e-04,1.037824629e-02,1.037824629e-02,6.003132416e-03,7.991030172e-04
92,2019-04-15 03:40:42.116328,14.133320332,919,1.000000000e-04,1.110709026e-02,1.110709026e-02,6.498548621e-03,1.369978435e-03
93,2019-04-15 03:40:56.232660,14.116324186,929,1.000000000e-04,1.096643838e-02,1.096643838e-02,6.387400720e-03,1.727352350e-03
94,2019-04-15 03:41:10.322528,14.089942932,939,1.000000000e-04,1.130484995e-02,1.130484995e-02,6.370848510e-03,1.427747117e-03
95,2019-04-15 03:41:24.432691,14.110128403,949,1.000000000e-04,1.158964848e-02,1.158964848e-02,6.791045005e-03,1.424805477e-03
96,2019-04-15 03:41:38.542332,14.109585047,959,1.000000000e-04,1.257437826e-02,1.257437826e-02,7.235894445e-03,1.431265823e-03
97,2019-04-15 03:41:52.619169,14.076894999,969,1.000000000e-04,1.100908979e-02,1.100908979e-02,6.606260641e-03,9.847916517e-04
98,2019-04-15 03:42:06.717773,14.098634481,979,1.000000000e-04,1.236012927e-02,1.236012927e-02,7.063896069e-03,8.285519230e-04
99,2019-04-15 03:42:20.829440,14.111563921,989,1.000000000e-04,1.063800328e-02,1.063800328e-02,6.038623443e-03,1.151393354e-03
100,2019-04-15 03:42:34.929257,14.099820375,999,1.000000000e-04,1.105414168e-02,1.105414168e-02,6.325767795e-03,1.097679365e-03
101,2019-04-15 03:42:49.037990,14.108735085,1009,1.000000000e-04,1.071175514e-02,1.071175514e-02,6.159362081e-03,8.514133806e-04
102,2019-04-15 03:43:03.151976,14.114082336,1019,1.000000000e-04,1.119354176e-02,1.119354176e-02,6.476633670e-03,1.024670724e-03
103,2019-04-15 03:43:17.267584,14.115507841,1029,1.000000000e-04,1.129568415e-02,1.129568415e-02,6.480902154e-03,1.068264118e-03
104,2019-04-15 03:43:31.393436,14.125846624,1039,1.000000000e-04,1.236085596e-02,1.236085596e-02,7.076213951e-03,9.521067317e-04
105,2019-04-15 03:43:45.485743,14.092316628,1049,1.000000000e-04,1.103271702e-02,1.103271702e-02,6.398267252e-03,8.480219258e-04
106,2019-04-15 03:43:59.606665,14.120915413,1059,1.000000000e-04,1.213220237e-02,1.213220237e-02,7.085080957e-03,1.090925216e-03
107,2019-04-15 03:44:13.734160,14.127547503,1069,1.000000000e-04,1.199211543e-02,1.199211543e-02,6.895116903e-03,1.077503827e-03
108,2019-04-15 03:44:27.832225,14.098007917,1079,1.000000000e-04,1.179356249e-02,1.179356249e-02,6.760491268e-03,1.055545424e-03
109,2019-04-15 03:44:41.942834,14.110615015,1089,1.000000000e-04,9.206700884e-03,9.206700884e-03,5.317094456e-03,9.462079528e-04
110,2019-04-15 03:44:56.055552,14.112791300,1099,1.000000000e-04,1.244900706e-02,1.244900706e-02,6.897217082e-03,7.121167379e-04
111,2019-04-15 03:45:10.179445,14.123800516,1109,1.000000000e-04,1.136607216e-02,1.136607216e-02,6.506990828e-03,9.957698116e-04
112,2019-04-15 03:45:24.289651,14.110245943,1119,1.000000000e-04,9.249547310e-03,9.249547310e-03,5.402648216e-03,1.618804026e-03
113,2019-04-15 03:45:38.389827,14.100156069,1129,1.000000000e-04,1.071168417e-02,1.071168417e-02,6.136695202e-03,8.554706292e-04
114,2019-04-15 03:45:52.528916,14.139071941,1139,1.000000000e-04,1.146441186e-02,1.146441186e-02,6.602530787e-03,4.493403263e-04
115,2019-04-15 03:46:06.664190,14.135265589,1149,1.000000000e-04,1.037445106e-02,1.037445106e-02,6.015903340e-03,4.909878859e-04
116,2019-04-15 03:46:20.756849,14.092667818,1159,1.000000000e-04,1.185531002e-02,1.185531002e-02,6.929448550e-03,5.776404054e-04
117,2019-04-15 03:46:34.851997,14.095234871,1169,1.000000000e-04,1.299845297e-02,1.299845297e-02,7.291368116e-03,7.493049488e-04
118,2019-04-15 03:46:48.943171,14.091056585,1179,1.000000000e-04,9.668628778e-03,9.668628778e-03,5.413026572e-03,3.064677483e-04
119,2019-04-15 03:47:03.051936,14.108854771,1189,1.000000000e-04,1.283215834e-02,1.283215834e-02,7.277565263e-03,3.838194811e-04
120,2019-04-15 03:47:17.187289,14.135274410,1199,1.000000000e-04,8.966621524e-03,8.966621524e-03,5.347993481e-03,9.512040211e-04
121,2019-04-15 03:47:31.297067,14.109796286,1209,1.000000000e-04,1.135951453e-02,1.135951453e-02,6.866631284e-03,1.598430052e-03
122,2019-04-15 03:47:45.433426,14.136369467,1219,1.000000000e-04,1.274059480e-02,1.274059480e-02,7.383813849e-03,1.216546370e-03
123,2019-04-15 03:47:59.544049,14.110618591,1229,1.000000000e-04,1.240202580e-02,1.240202580e-02,6.849454204e-03,5.436249354e-04
124,2019-04-15 03:48:13.692741,14.148673296,1239,1.000000000e-04,1.009872085e-02,1.009872085e-02,5.911847902e-03,5.635476729e-04
125,2019-04-15 03:48:27.820233,14.127471924,1249,1.000000000e-04,1.137426510e-02,1.137426510e-02,6.466065184e-03,6.409502530e-04
126,2019-04-15 03:48:41.944901,14.124645948,1259,1.000000000e-04,9.795191418e-03,9.795191418e-03,5.696175247e-03,7.406068762e-04
127,2019-04-15 03:48:56.076951,14.132110357,1269,1.000000000e-04,1.033639414e-02,1.033639414e-02,5.833662488e-03,2.930950868e-04
128,2019-04-15 03:49:10.213937,14.136986256,1279,1.000000000e-04,1.039588945e-02,1.039588945e-02,5.869187717e-03,1.540500678e-04
129,2019-04-15 03:49:24.288106,14.074170113,1289,1.000000000e-04,1.050335052e-02,1.050335052e-02,6.034656405e-03,1.550823792e-04
130,2019-04-15 03:49:38.443468,14.155322313,1299,1.000000000e-04,1.151947416e-02,1.151947416e-02,6.282259617e-03,1.779286642e-04
131,2019-04-15 03:49:52.582456,14.138987541,1309,1.000000000e-04,1.202365356e-02,1.202365356e-02,6.738698180e-03,1.369996997e-04
132,2019-04-15 03:50:06.767034,14.184543371,1319,1.000000000e-04,1.120862113e-02,1.120862113e-02,6.279241480e-03,3.524335349e-04
133,2019-04-15 03:50:20.923073,14.156180143,1329,1.000000000e-04,1.118153566e-02,1.118153566e-02,6.413190160e-03,3.154673454e-04
134,2019-04-15 03:50:35.047870,14.124667645,1339,1.000000000e-04,1.048809458e-02,1.048809458e-02,6.085049664e-03,2.057820631e-04
135,2019-04-15 03:50:49.213840,14.166110039,1349,1.000000000e-04,1.164168669e-02,1.164168669e-02,6.484461552e-03,1.675132349e-04
136,2019-04-15 03:51:03.326291,14.112367630,1359,1.000000000e-04,1.127002812e-02,1.127002812e-02,6.311254739e-03,4.205008227e-04
137,2019-04-15 03:51:17.445125,14.118791580,1369,1.000000000e-04,1.258787196e-02,1.258787196e-02,6.999982381e-03,2.735888993e-04
138,2019-04-15 03:51:31.567814,14.122683287,1379,1.000000000e-04,1.285264101e-02,1.285264101e-02,7.152737444e-03,2.329170158e-04
139,2019-04-15 03:51:45.720045,14.152318954,1389,1.000000000e-04,1.083553871e-02,1.083553871e-02,6.238165684e-03,2.570031931e-04
140,2019-04-15 03:51:59.847875,14.127710104,1399,1.000000000e-04,9.939081082e-03,9.939081082e-03,5.607942981e-03,4.194714915e-04
141,2019-04-15 03:52:14.005668,14.157800436,1409,1.000000000e-04,1.235652100e-02,1.235652100e-02,7.074177917e-03,5.872753449e-04
142,2019-04-15 03:52:28.157189,14.151493549,1419,1.000000000e-04,1.232272442e-02,1.232272442e-02,7.376860036e-03,8.261950396e-04
143,2019-04-15 03:52:42.282874,14.125709295,1429,1.000000000e-04,1.216228921e-02,1.216228921e-02,6.981025590e-03,7.812052674e-04
144,2019-04-15 03:52:56.401993,14.119116545,1439,1.000000000e-04,1.207390544e-02,1.207390544e-02,6.963229971e-03,6.164500417e-04
145,2019-04-15 03:53:10.541674,14.140947104,1449,1.000000000e-04,1.397050703e-02,1.397050703e-02,8.331400948e-03,9.423582931e-04
146,2019-04-15 03:53:24.688525,14.145651817,1459,1.000000000e-04,9.454622772e-03,9.454622772e-03,5.648654327e-03,1.188663120e-03
147,2019-04-15 03:53:38.847673,14.159073830,1469,1.000000000e-04,9.705248522e-03,9.705248522e-03,5.591091677e-03,8.278997513e-04
148,2019-04-15 03:53:52.976171,14.128473520,1479,1.000000000e-04,1.146394988e-02,1.146394988e-02,6.538953236e-03,9.337089796e-04
149,2019-04-15 03:54:07.105417,14.129261255,1489,1.000000000e-04,1.414121315e-02,1.414121315e-02,7.973568328e-03,7.732891099e-04
150,2019-04-15 03:54:21.233246,14.127812147,1499,1.000000000e-04,1.053725998e-02,1.053725998e-02,5.889110663e-03,6.183993741e-04
151,2019-04-15 03:54:35.422902,14.189677238,1509,1.000000000e-04,1.033480130e-02,1.033480130e-02,5.784462788e-03,3.469145755e-04
152,2019-04-15 03:54:49.550149,14.127322674,1519,1.000000000e-04,1.156321894e-02,1.156321894e-02,6.615055213e-03,3.289908796e-04
153,2019-04-15 03:55:03.689412,14.139218330,1529,1.000000000e-04,1.364764385e-02,1.364764385e-02,7.674378902e-03,3.353546024e-04
154,2019-04-15 03:55:17.830195,14.140724897,1539,1.000000000e-04,9.391271323e-03,9.391271323e-03,5.348693905e-03,6.487677208e-04
155,2019-04-15 03:55:31.991712,14.161542892,1549,1.000000000e-04,1.062599160e-02,1.062599160e-02,6.075579743e-03,8.986864443e-04
156,2019-04-15 03:55:46.145914,14.154175758,1559,1.000000000e-04,1.035981113e-02,1.035981113e-02,6.112878211e-03,1.127656258e-03
157,2019-04-15 03:56:00.323976,14.178122997,1569,1.000000000e-04,1.054436401e-02,1.054436401e-02,6.099047465e-03,1.098602742e-03
158,2019-04-15 03:56:14.463570,14.139594793,1579,1.000000000e-04,1.117006354e-02,1.117006354e-02,6.508718873e-03,5.728404620e-04
159,2019-04-15 03:56:28.610671,14.147058487,1589,1.000000000e-04,1.174662402e-02,1.174662402e-02,6.921045808e-03,8.603450115e-04
160,2019-04-15 03:56:42.758645,14.147970915,1599,1.000000000e-04,1.121943211e-02,1.121943211e-02,6.620806409e-03,7.269440131e-04
161,2019-04-15 03:56:56.931485,14.172814846,1609,1.000000000e-04,1.299005621e-02,1.299005621e-02,7.397676213e-03,1.008910450e-03
162,2019-04-15 03:57:11.078969,14.147492409,1619,1.000000000e-04,1.040788502e-02,1.040788502e-02,5.972914235e-03,5.359564515e-04
163,2019-04-15 03:57:25.248948,14.169965267,1629,1.000000000e-04,1.002270812e-02,1.002270812e-02,5.899936613e-03,3.520015656e-04
164,2019-04-15 03:57:39.420765,14.171822071,1639,1.000000000e-04,1.097139642e-02,1.097139642e-02,6.315765507e-03,2.259960136e-04
165,2019-04-15 03:57:53.571179,14.150418758,1649,1.000000000e-04,1.051169364e-02,1.051169364e-02,5.917575094e-03,2.464841367e-04
166,2019-04-15 03:58:07.703785,14.132575750,1659,1.000000000e-04,8.744693967e-03,8.744693967e-03,5.100627011e-03,1.727129529e-04
167,2019-04-15 03:58:21.826374,14.122697115,1669,1.000000000e-04,1.059387755e-02,1.059387755e-02,6.155815348e-03,3.763275934e-04
168,2019-04-15 03:58:35.977225,14.150799990,1679,1.000000000e-04,1.004154282e-02,1.004154282e-02,5.910217576e-03,5.903379002e-04
169,2019-04-15 03:58:50.109160,14.131887436,1689,1.000000000e-04,9.965405846e-03,9.965405846e-03,5.655749422e-03,4.248053505e-04
170,2019-04-15 03:59:04.215090,14.105956316,1699,1.000000000e-04,1.196306627e-02,1.196306627e-02,7.034644345e-03,3.000648285e-04
171,2019-04-15 03:59:18.365333,14.150202990,1709,1.000000000e-04,9.430304915e-03,9.430304915e-03,5.346171209e-03,2.135910858e-04
172,2019-04-15 03:59:32.488021,14.122707367,1719,1.000000000e-04,1.039759349e-02,1.039759349e-02,5.960041191e-03,2.345170360e-04
173,2019-04-15 03:59:46.626248,14.138217449,1729,1.000000000e-04,1.506662332e-02,1.506662332e-02,8.761927672e-03,4.360535735e-04
174,2019-04-15 04:00:00.755411,14.129171371,1739,1.000000000e-04,1.142735695e-02,1.142735695e-02,6.639865646e-03,2.146209452e-04
175,2019-04-15 04:00:14.910581,14.155195951,1749,1.000000000e-04,1.027638251e-02,1.027638251e-02,5.922538810e-03,1.511558337e-04
176,2019-04-15 04:00:29.092728,14.182112217,1759,1.000000000e-04,1.064935522e-02,1.064935522e-02,6.174011389e-03,1.225064421e-04
177,2019-04-15 04:00:43.276701,14.183950663,1769,1.000000000e-04,1.076151421e-02,1.076151421e-02,6.238550169e-03,1.656920613e-04
178,2019-04-15 04:00:57.428237,14.151569605,1779,1.000000000e-04,1.163708968e-02,1.163708968e-02,6.931035197e-03,2.368387191e-04
179,2019-04-15 04:01:11.567565,14.139284849,1789,1.000000000e-04,9.548059572e-03,9.548059572e-03,5.847633281e-03,3.730528813e-04
180,2019-04-15 04:01:25.730462,14.162919044,1799,1.000000000e-04,1.201083134e-02,1.201083134e-02,6.905493559e-03,1.518336590e-04
181,2019-04-15 04:01:39.870681,14.140231133,1809,1.000000000e-04,1.084938725e-02,1.084938725e-02,6.298302370e-03,3.758160368e-04
182,2019-04-15 04:01:54.008957,14.138356686,1819,1.000000000e-04,1.121561113e-02,1.121561113e-02,6.375842565e-03,2.005134636e-04
183,2019-04-15 04:02:08.162212,14.153151274,1829,1.000000000e-04,1.075783381e-02,1.075783381e-02,6.406546198e-03,4.333742603e-04
184,2019-04-15 04:02:22.352532,14.190355301,1839,1.000000000e-04,1.028905045e-02,1.028905045e-02,6.014726940e-03,4.727444553e-04
185,2019-04-15 04:02:36.493838,14.141254902,1849,1.000000000e-04,1.152671706e-02,1.152671706e-02,6.700985087e-03,1.820179423e-04
186,2019-04-15 04:02:50.630448,14.136611462,1859,1.000000000e-04,1.232212074e-02,1.232212074e-02,7.079943758e-03,1.656844106e-04
187,2019-04-15 04:03:04.766739,14.136307955,1869,1.000000000e-04,1.014639172e-02,1.014639172e-02,5.683425372e-03,1.287521234e-04
188,2019-04-15 04:03:18.900212,14.133537531,1879,1.000000000e-04,1.335343057e-02,1.335343057e-02,7.559181890e-03,1.361683899e-04
189,2019-04-15 04:03:33.046520,14.146205902,1889,1.000000000e-04,9.844348812e-03,9.844348812e-03,5.916182278e-03,1.576710718e-04
190,2019-04-15 04:03:47.173033,14.126587152,1899,1.000000000e-04,1.137043564e-02,1.137043564e-02,6.521087047e-03,1.268118533e-04
191,2019-04-15 04:04:01.338456,14.165352583,1909,1.000000000e-04,8.884473797e-03,8.884473797e-03,5.228157993e-03,1.090116697e-04
192,2019-04-15 04:04:15.533678,14.195210218,1919,1.000000000e-04,9.421651298e-03,9.421651298e-03,5.517920176e-03,9.990497783e-05
193,2019-04-15 04:04:29.652520,14.118856430,1929,1.000000000e-04,1.027337899e-02,1.027337899e-02,6.017679907e-03,1.681805690e-04
194,2019-04-15 04:04:43.794981,14.142445564,1939,1.000000000e-04,1.168339900e-02,1.168339900e-02,6.748226471e-03,1.489463270e-04
