index,triplet_id,model_id,num_steps,ssim_val,psnr_val,ms_ssim_val,strategy,coef_loss_e,coef_loss_t,coef_loss_m,s1_epochs,max_epochs,model_description
846,3521,2019-04-18T164451,14034.0,0.902527392,28.346889500000003,0.967794657,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
847,441,2019-04-20T215827,28069.0,0.9996809959999999,49.53030777,0.999939859,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
848,3761,2019-04-23T083858,14034.0,0.976645887,35.5054245,0.9882965090000001,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
849,2861,2019-04-21T092001,28069.0,0.949464262,33.21389389,0.983389795,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
850,2661,2019-04-23T141504,14034.0,0.9366788859999999,29.44032288,0.980358779,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
851,1911,2019-04-23T083858,14034.0,0.939833105,28.07911682,0.9846181270000001,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
852,1881,2019-04-20T151155,28069.0,0.977651119,36.36657333,0.9939027429999999,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
853,1061,2019-04-18T233637,14034.0,0.932934582,29.9793396,0.98226881,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
854,1301,2019-04-18T233637,14034.0,0.94179219,34.00325394,0.975573719,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
855,1551,2019-04-23T141504,14034.0,0.9428308609999999,29.44265366,0.979251623,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
856,2061,ours.png,,0.949331045,30.45244217,0.979341507,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
857,2991,2019-04-19T174028,14034.0,0.8901713490000001,31.98599052,0.954690278,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
858,3431,2019-04-18T164451,14034.0,0.995254815,42.93106842,0.997673094,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
859,611,2019-04-23T141504,14034.0,0.985736907,34.72796249,0.995837748,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
860,391,2019-04-20T012234,28069.0,0.9309189920000001,29.69211388,0.978276074,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
861,2251,2019-04-18T233637,14034.0,0.9721319079999999,36.43884659,0.9920387270000001,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
862,2111,2019-04-23T141504,14034.0,0.8854072690000001,26.19757462,0.93660301,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
863,1331,2019-04-18T164451,14034.0,0.95955497,31.61853027,0.983053684,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
864,1191,2019-04-19T174028,14034.0,0.888780534,30.86301422,0.955551624,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
865,2631,ours.png,,0.9886622429999999,39.48499298,0.9973453879999999,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
866,3031,2019-04-21T224636,28069.0,0.9658148879999999,32.49622726,0.988098085,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
867,2511,2019-04-21T092001,28069.0,0.99552685,42.5287056,0.998380363,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
868,1971,2019-04-17T191452,0.0,0.9112811679999999,28.50639343,0.973197758,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
869,191,2019-04-18T233637,14034.0,0.7305016520000001,18.5663147,0.879098713,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
870,1841,2019-04-23T083858,14034.0,0.858817339,28.94276237,0.964816272,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
871,3101,2019-04-17T191452,0.0,0.7803557520000001,23.59801292,0.801466644,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
872,1381,ours.png,,0.97515732,35.66336441,0.993168354,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
873,1431,2019-04-20T151155,28069.0,0.959985256,33.74994278,0.990087807,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
874,801,2019-04-23T141504,14034.0,0.967128932,28.12341881,0.97790885,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
875,1251,2019-04-22T082112,28069.0,0.896126568,28.68033791,0.965859413,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
876,1001,2019-04-20T151155,28069.0,0.94423604,29.49384689,0.976975739,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
877,3701,2019-04-20T151155,28069.0,0.998587847,53.54187012,0.9996640090000001,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
878,2851,ours.png,,0.971504867,35.93707275,0.990733445,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
879,1151,2019-04-22T082112,28069.0,0.935516536,31.37109566,0.9621295329999999,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
880,3461,2019-04-20T215827,28069.0,0.9528503420000001,33.39244843,0.987217426,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
881,1161,2019-04-18T164451,14034.0,0.945551395,30.67803192,0.979409695,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
882,391,2019-04-19T174028,14034.0,0.908361614,27.84095573,0.9648270609999999,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
883,3241,2019-04-21T092001,28069.0,0.9851829409999999,37.61576843,0.996492624,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
884,2051,2019-04-21T092001,28069.0,0.978801548,37.77034378,0.9934780000000001,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
885,2941,ours.png,,0.990810215,40.87287903,0.998227179,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
886,2011,2019-04-20T151155,28069.0,0.973572969,34.65324783,0.981051624,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
887,2441,ours.png,,0.9982950690000001,47.86077881,0.999305725,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
888,2991,2019-04-18T164451,14034.0,0.926196158,33.80959702,0.976364791,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
889,2421,2019-04-18T164451,14034.0,0.9959170820000001,45.19090652,0.998804092,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
890,3741,2019-04-21T224636,28069.0,0.9816938040000001,36.99645233,0.9945676920000001,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
891,3271,2019-04-21T224636,28069.0,0.946941376,32.84114456,0.986857653,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
892,1331,2019-04-23T083858,14034.0,0.96261096,31.73553658,0.982844532,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
893,3071,2019-04-23T141504,14034.0,0.9406563640000001,33.8677597,0.96523571,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
894,3061,2019-04-20T215827,28069.0,0.80603987,25.37050056,0.882214844,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
895,3151,2019-04-17T191452,0.0,0.884917319,30.92457771,0.967817068,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
896,3611,2019-04-21T092001,28069.0,0.963586032,31.54636192,0.989111245,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
897,931,2019-04-18T164451,14034.0,0.952952206,32.59089279,0.973861396,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
898,3251,2019-04-22T082112,28069.0,0.9653294090000001,33.82761383,0.9913730620000001,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
899,3481,2019-04-18T233637,14034.0,0.9745028609999999,37.55856323,0.993081033,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
900,371,2019-04-18T164451,14034.0,0.905804217,26.26678276,0.968830168,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
901,1471,2019-04-19T174028,14034.0,0.994997978,46.8389473,0.998550832,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
902,601,2019-04-20T215827,28069.0,0.9948436620000001,41.27842331,0.9986541870000001,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
903,771,2019-04-19T174028,14034.0,0.879721344,26.65182495,0.937824786,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
904,1311,2019-04-17T191452,0.0,0.978561461,37.41381073,0.994960308,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
905,1661,2019-04-22T082112,28069.0,0.88890624,28.38436508,0.957664728,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
906,701,2019-04-20T215827,28069.0,0.9295082090000001,33.31045914,0.9668755529999999,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
907,851,2019-04-20T151155,28069.0,0.9936861990000001,45.08534622,0.9984240529999999,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
908,1191,2019-04-21T092001,28069.0,0.89367944,30.9461689,0.958254397,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
909,361,2019-04-20T151155,28069.0,0.928383172,30.44318962,0.972867012,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
910,1521,2019-04-23T141504,14034.0,0.752132833,20.97220421,0.835092962,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
911,421,2019-04-19T174028,14034.0,0.8301537040000001,24.066082,0.939678371,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
912,1641,2019-04-20T215827,28069.0,0.935172021,30.9207859,0.979993343,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
913,1431,2019-04-23T141504,14034.0,0.9588359000000001,33.67594528,0.989644766,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
914,1911,2019-04-17T191452,0.0,0.941068351,28.24469948,0.984776676,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
915,1251,ours.png,,0.8684980870000001,27.73745728,0.959075868,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
916,831,2019-04-23T083858,14034.0,0.810562909,26.23494911,0.906398296,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
917,2511,2019-04-20T012234,28069.0,0.995424449,42.45326233,0.998364389,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
918,1261,ours.png,,0.984408081,36.82022095,0.995700061,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
919,2381,2019-04-18T164451,14034.0,0.9623172879999999,31.14735031,0.98742944,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
920,2411,2019-04-23T141504,14034.0,0.984581292,38.97859573,0.9961233140000001,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
921,1501,2019-04-23T083858,14034.0,0.937528908,26.31318855,0.974331617,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
922,1051,2019-04-19T174028,14034.0,0.9627094270000001,31.23360634,0.9917324190000001,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
923,1761,2019-04-22T082112,28069.0,0.939642847,30.52164459,0.964227974,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
924,2611,ours.png,,0.9515225890000001,32.37602997,0.9773115520000001,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
925,811,2019-04-20T012234,28069.0,0.964739621,36.05698013,0.990739763,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
926,3021,2019-04-22T082112,28069.0,0.973647058,40.31670379999999,0.9909368159999999,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
927,1681,2019-04-21T224636,28069.0,0.666422427,22.27874374,0.730168521,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
928,2021,2019-04-23T141504,14034.0,0.945298731,32.73311234,0.97272253,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
929,1451,2019-04-21T224636,28069.0,0.704142869,21.00112343,0.8287274240000001,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
930,341,2019-04-21T224636,28069.0,0.981574953,34.57505417,0.996560514,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
931,3301,2019-04-21T092001,28069.0,0.926349819,28.93971634,0.9845218059999999,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
932,1981,2019-04-20T215827,28069.0,0.86854887,28.36452484,0.862670243,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
933,2371,2019-04-22T082112,28069.0,0.9892339109999999,39.13114166,0.997515023,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
934,2001,2019-04-20T215827,28069.0,0.9631394740000001,38.16292191,0.9883496759999999,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
935,3071,2019-04-20T012234,28069.0,0.941546381,33.94343185,0.9657549259999999,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
936,101,2019-04-20T215827,28069.0,0.9705100059999999,32.13252258,0.984622955,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
937,541,2019-04-20T151155,28069.0,0.979607344,36.68668747,0.990875542,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
938,471,2019-04-23T141504,14034.0,0.866917431,23.55456924,0.901215315,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
939,1731,2019-04-17T191452,0.0,0.984230816,37.00099945,0.9936237929999999,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
940,2531,2019-04-22T082112,28069.0,0.9750221370000001,31.34016609,0.992456377,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
941,1981,2019-04-22T082112,28069.0,0.871613324,28.615112300000003,0.8604851370000001,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
942,3261,2019-04-20T215827,28069.0,0.972219884,33.21826935,0.9867753979999999,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
943,2501,2019-04-18T233637,14034.0,0.969466925,34.81539917,0.987693787,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
944,3231,2019-04-21T092001,28069.0,0.984403908,36.41055298,0.99583298,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
945,451,2019-04-23T083858,14034.0,0.9949850440000001,40.15834808,0.999089062,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
946,811,2019-04-23T083858,14034.0,0.96333909,35.81285095,0.990352213,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
947,2731,2019-04-20T151155,28069.0,0.956073761,37.96950912,0.9836394190000001,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
948,221,2019-04-23T083858,14034.0,0.783264101,22.88113213,0.919659674,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
949,1471,2019-04-20T151155,28069.0,0.995644748,47.55228806,0.998664439,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
950,1081,2019-04-19T174028,14034.0,0.989589512,40.14899826,0.99107486,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
951,2071,2019-04-20T215827,28069.0,0.917629957,33.52146912,0.978226006,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
952,1821,2019-04-19T174028,14034.0,0.6899108890000001,23.83614922,0.8310756090000001,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
953,821,2019-04-21T224636,28069.0,0.971528292,34.98840332,0.9916204809999999,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
954,341,2019-04-22T082112,28069.0,0.981687009,34.60577011,0.99658829,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
955,2461,2019-04-20T151155,28069.0,0.984068871,35.77133942,0.9969468709999999,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
956,151,2019-04-23T141504,14034.0,0.9892686009999999,42.7474556,0.99742645,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
957,2871,2019-04-20T151155,28069.0,0.8972053529999999,25.38852501,0.9351555709999999,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
958,2871,2019-04-23T083858,14034.0,0.8940866590000001,25.11688614,0.931955755,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
959,2411,2019-04-21T224636,28069.0,0.9851768609999999,39.19630432,0.9962781070000001,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
960,2881,2019-04-17T191452,0.0,0.933789313,29.81759071,0.971377075,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
961,2281,2019-04-23T083858,14034.0,0.852236509,24.21552849,0.929619312,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
962,1581,2019-04-17T191452,0.0,0.632308722,21.83148766,0.849497855,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
963,2841,2019-04-17T191452,0.0,0.965851784,36.9839859,0.987691641,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
964,2551,2019-04-20T012234,28069.0,0.989055157,40.22335434,0.994137347,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
965,2791,2019-04-21T092001,28069.0,0.93775779,28.2006588,0.97944802,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
966,1221,2019-04-23T141504,14034.0,0.868754923,27.26297379,0.929500282,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
967,281,2019-04-17T191452,0.0,0.946329355,31.22295189,0.9656023979999999,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
968,3511,2019-04-21T224636,28069.0,0.896053612,25.34027481,0.9678384659999999,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
969,2851,2019-04-21T224636,28069.0,0.9622271659999999,35.24638367,0.9874591229999999,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
970,3631,2019-04-21T224636,28069.0,0.979696274,40.35488129,0.994065344,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
971,3521,2019-04-21T092001,28069.0,0.9304914470000001,29.73951912,0.9784232970000001,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
972,2801,2019-04-23T083858,14034.0,0.950106859,32.26107025,0.982448876,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
973,451,2019-04-18T164451,14034.0,0.99011451,38.00440216,0.992225647,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
974,681,2019-04-20T215827,28069.0,0.947569549,30.91180801,0.937116921,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
975,511,2019-04-17T191452,0.0,0.9950605029999999,45.51486588,0.9989455340000001,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
976,2011,2019-04-21T224636,28069.0,0.97377938,34.74356842,0.981517017,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
977,1961,2019-04-22T082112,28069.0,0.568659961,20.19785309,0.7235946659999999,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
978,641,2019-04-23T141504,14034.0,0.918819904,26.72896194,0.966388881,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
979,3661,2019-04-21T224636,28069.0,0.49843394799999996,18.77822876,0.701112449,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
980,2671,2019-04-20T012234,28069.0,0.787408531,22.34464264,0.8933803440000001,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
981,2211,2019-04-20T151155,28069.0,0.9921405320000001,40.72907257,0.997994244,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
982,61,2019-04-20T215827,28069.0,0.9928717020000001,43.15627670000001,0.9985833759999999,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
983,3611,2019-04-21T224636,28069.0,0.962649882,31.45555496,0.9888072609999999,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
984,2191,2019-04-23T083858,14034.0,0.9931936859999999,40.43615723,0.9985570909999999,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
985,3081,ours.png,,0.657149076,17.97008514,0.567783833,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
986,1841,2019-04-21T224636,28069.0,0.876651704,29.56015015,0.971598327,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
987,1691,2019-04-20T012234,28069.0,0.840735137,25.83105087,0.945158899,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
988,1991,ours.png,,0.874881923,26.18228149,0.9559051390000001,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
989,2161,2019-04-18T233637,14034.0,0.987429142,41.659805299999995,0.99618727,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
990,521,2019-04-19T174028,14034.0,0.945855856,29.39034271,0.9831780790000001,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
991,2031,ours.png,,0.9660485390000001,35.01292801,0.992593288,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
992,811,2019-04-19T174028,14034.0,0.9436743259999999,34.92207718,0.9832260009999999,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
993,2361,2019-04-20T012234,28069.0,0.972231328,32.56192017,0.9898795490000001,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
994,2501,2019-04-23T083858,14034.0,0.970441639,35.05725098,0.988340557,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
995,821,2019-04-20T215827,28069.0,0.963920653,34.13449478,0.990229785,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
996,3361,2019-04-21T224636,28069.0,0.9708638190000001,32.73986816,0.9779832959999999,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
