index,triplet_id,model_id,num_steps,ssim_val,psnr_val,ms_ssim_val
905,1661,2019-04-22T082112,28069,0.88890624,28.38436508,0.957664728
906,701,2019-04-20T215827,28069,0.929508209,33.31045914,0.966875553
907,851,2019-04-20T151155,28069,0.993686199,45.08534622,0.998424053
908,1191,2019-04-21T092001,28069,0.89367944,30.9461689,0.958254397
909,361,2019-04-20T151155,28069,0.928383172,30.44318962,0.972867012
910,1521,2019-04-23T141504,14034,0.752132833,20.97220421,0.835092962
911,421,2019-04-19T174028,14034,0.830153704,24.066082,0.939678371
912,1641,2019-04-20T215827,28069,0.935172021,30.9207859,0.979993343
913,1431,2019-04-23T141504,14034,0.9588359,33.67594528,0.989644766
914,1911,2019-04-17T191452,0,0.941068351,28.24469948,0.984776676
915,1251,ours.png,,0.868498087,27.73745728,0.959075868
916,831,2019-04-23T083858,14034,0.810562909,26.23494911,0.906398296
917,2511,2019-04-20T012234,28069,0.995424449,42.45326233,0.998364389
918,1261,ours.png,,0.984408081,36.82022095,0.995700061
919,2381,2019-04-18T164451,14034,0.962317288,31.14735031,0.98742944
920,2411,2019-04-23T141504,14034,0.984581292,38.97859573,0.996123314
921,1501,2019-04-23T083858,14034,0.937528908,26.31318855,0.974331617
922,1051,2019-04-19T174028,14034,0.962709427,31.23360634,0.991732419
923,1761,2019-04-22T082112,28069,0.939642847,30.52164459,0.964227974
924,2611,ours.png,,0.951522589,32.37602997,0.977311552
925,811,2019-04-20T012234,28069,0.964739621,36.05698013,0.990739763
926,3021,2019-04-22T082112,28069,0.973647058,40.3167038,0.990936816
927,1681,2019-04-21T224636,28069,0.666422427,22.27874374,0.730168521
928,2021,2019-04-23T141504,14034,0.945298731,32.73311234,0.97272253
929,1451,2019-04-21T224636,28069,0.704142869,21.00112343,0.828727424
930,341,2019-04-21T224636,28069,0.981574953,34.57505417,0.996560514
931,3301,2019-04-21T092001,28069,0.926349819,28.93971634,0.984521806
932,1981,2019-04-20T215827,28069,0.86854887,28.36452484,0.862670243
933,2371,2019-04-22T082112,28069,0.989233911,39.13114166,0.997515023
934,2001,2019-04-20T215827,28069,0.963139474,38.16292191,0.988349676
935,3071,2019-04-20T012234,28069,0.941546381,33.94343185,0.965754926
936,101,2019-04-20T215827,28069,0.970510006,32.13252258,0.984622955
937,541,2019-04-20T151155,28069,0.979607344,36.68668747,0.990875542
938,471,2019-04-23T141504,14034,0.866917431,23.55456924,0.901215315
939,1731,2019-04-17T191452,0,0.984230816,37.00099945,0.993623793
940,2531,2019-04-22T082112,28069,0.975022137,31.34016609,0.992456377
941,1981,2019-04-22T082112,28069,0.871613324,28.6151123,0.860485137
942,3261,2019-04-20T215827,28069,0.972219884,33.21826935,0.986775398
943,2501,2019-04-18T233637,14034,0.969466925,34.81539917,0.987693787
944,3231,2019-04-21T092001,28069,0.984403908,36.41055298,0.99583298
945,451,2019-04-23T083858,14034,0.994985044,40.15834808,0.999089062
946,811,2019-04-23T083858,14034,0.96333909,35.81285095,0.990352213
947,2731,2019-04-20T151155,28069,0.956073761,37.96950912,0.983639419
948,221,2019-04-23T083858,14034,0.783264101,22.88113213,0.919659674
949,1471,2019-04-20T151155,28069,0.995644748,47.55228806,0.998664439
950,1081,2019-04-19T174028,14034,0.989589512,40.14899826,0.99107486
951,2071,2019-04-20T215827,28069,0.917629957,33.52146912,0.978226006
952,1821,2019-04-19T174028,14034,0.689910889,23.83614922,0.831075609
953,821,2019-04-21T224636,28069,0.971528292,34.98840332,0.991620481
954,341,2019-04-22T082112,28069,0.981687009,34.60577011,0.99658829
955,2461,2019-04-20T151155,28069,0.984068871,35.77133942,0.996946871
956,151,2019-04-23T141504,14034,0.989268601,42.7474556,0.99742645
957,2871,2019-04-20T151155,28069,0.897205353,25.38852501,0.935155571
958,2871,2019-04-23T083858,14034,0.894086659,25.11688614,0.931955755
959,2411,2019-04-21T224636,28069,0.985176861,39.19630432,0.996278107
960,2881,2019-04-17T191452,0,0.933789313,29.81759071,0.971377075
961,2281,2019-04-23T083858,14034,0.852236509,24.21552849,0.929619312
962,1581,2019-04-17T191452,0,0.632308722,21.83148766,0.849497855
963,2841,2019-04-17T191452,0,0.965851784,36.9839859,0.987691641
964,2551,2019-04-20T012234,28069,0.989055157,40.22335434,0.994137347
965,2791,2019-04-21T092001,28069,0.93775779,28.2006588,0.97944802
966,1221,2019-04-23T141504,14034,0.868754923,27.26297379,0.929500282
967,281,2019-04-17T191452,0,0.946329355,31.22295189,0.965602398
968,3511,2019-04-21T224636,28069,0.896053612,25.34027481,0.967838466
969,2851,2019-04-21T224636,28069,0.962227166,35.24638367,0.987459123
970,3631,2019-04-21T224636,28069,0.979696274,40.35488129,0.994065344
971,3521,2019-04-21T092001,28069,0.930491447,29.73951912,0.978423297
972,2801,2019-04-23T083858,14034,0.950106859,32.26107025,0.982448876
973,451,2019-04-18T164451,14034,0.99011451,38.00440216,0.992225647
974,681,2019-04-20T215827,28069,0.947569549,30.91180801,0.937116921
975,511,2019-04-17T191452,0,0.995060503,45.51486588,0.998945534
976,2011,2019-04-21T224636,28069,0.97377938,34.74356842,0.981517017
977,1961,2019-04-22T082112,28069,0.568659961,20.19785309,0.723594666
978,641,2019-04-23T141504,14034,0.918819904,26.72896194,0.966388881
979,3661,2019-04-21T224636,28069,0.498433948,18.77822876,0.701112449
980,2671,2019-04-20T012234,28069,0.787408531,22.34464264,0.893380344
981,2211,2019-04-20T151155,28069,0.992140532,40.72907257,0.997994244
982,61,2019-04-20T215827,28069,0.992871702,43.1562767,0.998583376
983,3611,2019-04-21T224636,28069,0.962649882,31.45555496,0.988807261
984,2191,2019-04-23T083858,14034,0.993193686,40.43615723,0.998557091
985,3081,ours.png,,0.657149076,17.97008514,0.567783833
986,1841,2019-04-21T224636,28069,0.876651704,29.56015015,0.971598327
987,1691,2019-04-20T012234,28069,0.840735137,25.83105087,0.945158899
988,1991,ours.png,,0.874881923,26.18228149,0.955905139
989,2161,2019-04-18T233637,14034,0.987429142,41.6598053,0.99618727
990,521,2019-04-19T174028,14034,0.945855856,29.39034271,0.983178079
991,2031,ours.png,,0.966048539,35.01292801,0.992593288
992,811,2019-04-19T174028,14034,0.943674326,34.92207718,0.983226001
993,2361,2019-04-20T012234,28069,0.972231328,32.56192017,0.989879549
994,2501,2019-04-23T083858,14034,0.970441639,35.05725098,0.988340557
995,821,2019-04-20T215827,28069,0.963920653,34.13449478,0.990229785
996,3361,2019-04-21T224636,28069,0.970863819,32.73986816,0.977983296
997,441,2019-04-20T012234,28069,0.999661624,49.26463699,0.999937236
998,201,2019-04-18T233637,14034,0.934893608,29.10878372,0.981568813
999,651,2019-04-23T141504,14034,0.911460936,23.84014702,0.929488361
1000,3191,2019-04-22T082112,28069,0.97300601,34.34762573,0.993795097
1001,41,2019-04-21T092001,28069,0.981371939,34.30397034,0.99070245
1002,371,2019-04-23T083858,14034,0.896333873,25.72165108,0.96672225
1003,131,2019-04-20T215827,28069,0.895292759,25.33476257,0.938725412
1004,2371,2019-04-20T215827,28069,0.98834902,39.139328,0.997315407
1005,1671,2019-04-17T191452,0,0.889337242,27.55441666,0.943425477
1006,3031,2019-04-22T082112,28069,0.965729058,32.47374725,0.98806566
1007,211,2019-04-21T224636,28069,0.658487082,19.35398674,0.863098323
1008,3421,2019-04-17T191452,0,0.995947063,41.14603424,0.998709023
1009,211,2019-04-20T215827,28069,0.629641831,19.07056618,0.855984688
1010,911,2019-04-20T151155,28069,0.957653701,33.83517456,0.989992678
1011,1121,2019-04-21T224636,28069,0.967388868,33.18585205,0.992206514
1012,1001,2019-04-21T224636,28069,0.944175065,29.50553322,0.97697252
1013,1051,2019-04-23T083858,14034,0.96915102,31.54693985,0.993246019
1014,1201,2019-04-23T141504,14034,0.859335482,28.2127018,0.941748798
1015,1121,2019-04-23T141504,14034,0.964612246,33.28885651,0.991727054
1016,331,2019-04-21T092001,28069,0.971588433,33.96515274,0.993625581
1017,1371,2019-04-20T151155,28069,0.979339063,37.44075775,0.986804724
1018,2091,ours.png,,0.977240562,37.41546249,0.993863344
1019,1431,2019-04-19T174028,14034,0.95405364,33.67343903,0.988869131
1020,2581,ours.png,,0.987860024,38.10026932,0.995976865
1021,1711,2019-04-20T151155,28069,0.981169403,35.21509933,0.993629158
1022,3091,2019-04-19T174028,14034,0.912886202,30.59939766,0.970082223
1023,631,2019-04-18T164451,14034,0.980583012,39.23337555,0.994264543
1024,201,2019-04-18T164451,14034,0.945664167,29.63135719,0.98374176
1025,351,2019-04-22T082112,28069,0.965903997,31.36866379,0.991666317
1026,3431,2019-04-21T092001,28069,0.997921526,44.39492798,0.999586105
1027,801,2019-04-22T082112,28069,0.966878653,28.02411652,0.977775097
1028,3391,2019-04-21T224636,28069,0.998852789,46.60828018,0.999779284
1029,121,2019-04-22T082112,28069,0.965035915,34.98128891,0.984320462
1030,1681,2019-04-19T174028,14034,0.653027236,22.30920792,0.720775545
1031,401,2019-04-22T082112,28069,0.955390453,33.70955658,0.984083116
1032,3321,2019-04-18T164451,14034,0.880678475,26.59494781,0.941537797
1033,241,2019-04-18T164451,14034,0.986423314,36.13805008,0.995199263
1034,2911,2019-04-21T224636,28069,0.979000509,35.03706741,0.992930233
1035,3481,2019-04-22T082112,28069,0.97523427,37.74591827,0.99332428
1036,2531,2019-04-20T151155,28069,0.975151062,31.36423111,0.992495775
1037,2951,2019-04-19T174028,14034,0.980332673,41.71409988,0.996278226
1038,1991,2019-04-23T083858,14034,0.879600585,26.70314789,0.961155951
1039,571,ours.png,,0.968902886,31.2565155,0.993585527
1040,1641,2019-04-17T191452,0,0.85550952,25.70101929,0.945503414
1041,1881,2019-04-20T012234,28069,0.97699672,36.26737976,0.993717194
1042,221,2019-04-17T191452,0,0.677557528,20.46045303,0.840638459
1043,431,2019-04-19T174028,14034,0.991890132,38.81941223,0.998612225
1044,3441,2019-04-21T092001,28069,0.834156036,22.90190506,0.900051892
1045,1251,2019-04-21T092001,28069,0.897553623,28.71695137,0.966136158
1046,2321,2019-04-20T215827,28069,0.987007618,40.09700012,0.995511472
1047,1531,2019-04-21T092001,28069,0.93842417,32.08320999,0.951640129
1048,3041,2019-04-18T233637,14034,0.921934605,34.61765671,0.960393727
1049,2661,2019-04-21T092001,28069,0.938953578,29.53680992,0.980644524
1050,3371,2019-04-20T012234,28069,0.9920941,42.62929153,0.997545063
1051,1711,2019-04-20T012234,28069,0.980564117,35.12460709,0.993429363
1052,3391,2019-04-20T012234,28069,0.998706818,47.29393005,0.999757111
1053,1401,2019-04-23T083858,14034,0.926136434,26.59426117,0.981520653
1054,191,2019-04-21T224636,28069,0.712842643,18.39572144,0.872293472
1055,3241,2019-04-21T224636,28069,0.985213101,37.57297897,0.996471643
1056,3691,2019-04-20T215827,28069,0.99780196,47.35922241,0.999600589
1057,2371,2019-04-23T141504,14034,0.989220321,39.09379578,0.99750489
1058,2641,2019-04-18T233637,14034,0.941533148,32.05632782,0.985893786
1059,561,2019-04-21T092001,28069,0.99466604,44.61306,0.998601437
1060,1071,2019-04-23T083858,14034,0.943923414,31.59575844,0.98573643
1061,191,2019-04-23T083858,14034,0.711597264,18.37934494,0.87201196
1062,2551,2019-04-21T092001,28069,0.988663495,40.07841492,0.994102538
1063,381,2019-04-21T092001,28069,0.995333612,42.37582779,0.998861253
1064,701,2019-04-21T092001,28069,0.93133688,33.46279526,0.966750801
1065,2691,2019-04-17T191452,0,0.986278594,41.30192947,0.995034993
1066,901,2019-04-18T233637,14034,0.973936796,32.58638382,0.989209831
1067,1361,2019-04-21T092001,28069,0.949638546,33.53379822,0.985135138
1068,3471,2019-04-20T012234,28069,0.978727818,33.33588409,0.990652084
1069,3141,2019-04-18T164451,14034,0.986653984,36.83034134,0.992245674
1070,11,2019-04-19T174028,14034,0.899883509,27.20145607,0.937742293
1071,1311,2019-04-19T174028,14034,0.979761779,37.91376877,0.995202541
1072,821,2019-04-20T151155,28069,0.971985877,35.03866196,0.991690814
1073,1851,2019-04-20T151155,28069,0.85793066,28.75639343,0.949333012
1074,3511,2019-04-18T233637,14034,0.891236842,25.27184677,0.966251791
1075,131,2019-04-21T224636,28069,0.891445935,25.21355438,0.935347259
1076,1681,2019-04-18T233637,14034,0.664767444,22.59873009,0.730942249
1077,351,2019-04-18T164451,14034,0.965475261,31.00367165,0.991773307
1078,3181,2019-04-21T224636,28069,0.988979578,40.3082428,0.995587528
1079,3581,2019-04-20T151155,28069,0.970724165,31.19702148,0.988830149
1080,3541,2019-04-20T151155,28069,0.979271889,32.95649719,0.992141426
1081,1831,2019-04-18T164451,14034,0.933053017,34.59294891,0.979456425
1082,2011,2019-04-22T082112,28069,0.97376442,34.74350739,0.981434166
1083,2431,2019-04-20T151155,28069,0.991433442,34.72218704,0.995678604
1084,3641,2019-04-20T215827,28069,0.910762548,30.20822525,0.980251014
1085,51,2019-04-18T164451,14034,0.987272322,43.00610352,0.994910479
1086,1241,2019-04-22T082112,28069,0.977533519,31.49625206,0.989536226
1087,21,2019-04-18T233637,14034,0.978956878,34.70856476,0.995611489
1088,2521,2019-04-18T233637,14034,0.964671135,32.73638916,0.987110317
1089,431,2019-04-18T164451,14034,0.992300034,40.12997055,0.992453039
1090,871,2019-04-22T082112,28069,0.987165213,38.81706238,0.995505333
1091,2901,2019-04-20T012234,28069,0.979864419,39.8887558,0.994052231
1092,3751,2019-04-20T215827,28069,0.974691689,31.00298691,0.990840733
1093,1651,2019-04-20T151155,28069,0.938658893,28.136446,0.973561227
1094,1581,2019-04-20T215827,28069,0.778579235,24.8386097,0.933197498
1095,461,2019-04-20T215827,28069,0.996179521,43.04096222,0.999089897
1096,3141,2019-04-23T083858,14034,0.990282118,36.78113174,0.995248973
1097,1051,2019-04-20T012234,28069,0.967418611,31.3940258,0.993052423
1098,1681,2019-04-23T083858,14034,0.645996332,21.89279556,0.711603463
1099,3681,2019-04-20T151155,28069,0.994493783,40.98450851,0.998826981
1100,411,2019-04-17T191452,0,0.747460544,23.76628494,0.833670437
1101,3771,ours.png,,0.995560706,45.09468079,0.99884814
1102,661,2019-04-23T141504,14034,0.932377994,28.6322403,0.935884058
1103,1911,2019-04-19T174028,14034,0.941090405,28.23787498,0.984990656
1104,661,2019-04-21T224636,28069,0.933903217,28.6269207,0.936134517
1105,2181,2019-04-20T151155,28069,0.907074511,25.52674294,0.9375512
1106,921,2019-04-20T151155,28069,0.973943949,30.8931694,0.989741027
1107,3641,2019-04-17T191452,0,0.878622293,28.22431374,0.971364975
1108,3401,2019-04-20T012234,28069,0.988849938,36.64983368,0.997062981
1109,1221,2019-04-20T012234,28069,0.883983791,27.58945465,0.933439434
1110,1111,2019-04-20T012234,28069,0.990937412,44.67561722,0.998002768
1111,1431,2019-04-18T233637,14034,0.958429396,33.69890594,0.989899933
1112,1951,2019-04-22T082112,28069,0.970019341,35.93268204,0.991295815
1113,2301,2019-04-21T224636,28069,0.990288496,41.33269882,0.995742559
1114,2611,2019-04-18T164451,14034,0.947426975,31.43838692,0.971162558
1115,2901,2019-04-20T215827,28069,0.979931414,39.89798355,0.994067192
1116,3711,2019-04-21T092001,28069,0.99500829,45.49510193,0.998633683
1117,891,2019-04-22T082112,28069,0.980480731,36.67496109,0.991951287
1118,141,ours.png,,0.961806595,31.80197716,0.991065264
1119,3391,2019-04-23T083858,14034,0.997682869,44.89161682,0.999638379
1120,991,2019-04-21T224636,28069,0.943745852,31.7253418,0.986437261
1121,2421,2019-04-20T151155,28069,0.996216297,46.56635284,0.998967707
1122,1541,ours.png,,0.851289451,23.83470917,0.922042131
1123,1731,2019-04-23T141504,14034,0.985650778,37.51483154,0.994876862
1124,2651,2019-04-20T215827,28069,0.887234509,28.5672226,0.925486386
1125,2691,2019-04-19T174028,14034,0.985826015,41.29821396,0.994968712
1126,3401,2019-04-23T141504,14034,0.988596201,36.35908127,0.996949971
1127,3271,2019-04-18T164451,14034,0.945455074,32.94189453,0.986752093
1128,2531,2019-04-20T012234,28069,0.976899147,31.78399658,0.992826164
1129,2271,2019-04-17T191452,0,0.971050739,31.71999168,0.984353244
1130,411,2019-04-23T141504,14034,0.59067899,21.60930634,0.764060676
1131,811,2019-04-20T151155,28069,0.964046061,35.98049164,0.990561664
1132,1651,2019-04-20T215827,28069,0.935477734,28.13268661,0.972786486
1133,51,2019-04-21T092001,28069,0.989482224,43.94594193,0.995949984
1134,2451,2019-04-21T092001,28069,0.994223058,44.68649673,0.997824728
1135,801,2019-04-17T191452,0,0.960285008,27.75571632,0.976037204
1136,1021,2019-04-22T082112,28069,0.938767016,27.97915459,0.974649608
1137,1861,2019-04-18T164451,14034,0.956011355,35.40009689,0.988919914
1138,1181,ours.png,,0.948355138,31.37837791,0.980863333
1139,661,2019-04-18T164451,14034,0.939646721,29.01360321,0.942792833
1140,831,2019-04-20T215827,28069,0.843468189,26.81907845,0.924369574
1141,2671,2019-04-18T164451,14034,0.796899617,22.49333572,0.897674084
1142,551,2019-04-21T224636,28069,0.848507702,21.17944145,0.871898711
1143,3691,2019-04-18T164451,14034,0.997735202,46.34480667,0.999596417
1144,1351,2019-04-23T083858,14034,0.978643715,36.90883636,0.992501557
1145,2221,2019-04-18T164451,14034,0.979174078,36.35198212,0.993598998
1146,1021,2019-04-20T215827,28069,0.940490305,28.07309914,0.975203276
1147,2921,2019-04-22T082112,28069,0.996381462,49.26042557,0.999342442
1148,741,2019-04-18T164451,14034,0.97796464,37.1141243,0.993686855
1149,2961,2019-04-17T191452,0,0.992824495,43.15047455,0.998632431
1150,1371,2019-04-21T092001,28069,0.979421854,37.48263168,0.986795187
1151,3621,2019-04-21T224636,28069,0.976603746,37.02109146,0.991677582
1152,3311,2019-04-20T151155,28069,0.901489079,27.34884453,0.95947367
1153,2001,ours.png,,0.961844623,38.17895126,0.987943411
1154,2641,2019-04-20T215827,28069,0.957345068,33.26347351,0.989909649
1155,511,2019-04-20T151155,28069,0.995165527,45.40353394,0.998968661
1156,2431,2019-04-21T224636,28069,0.985445917,34.3557663,0.987850964
1157,1221,2019-04-23T083858,14034,0.866963565,27.265131,0.928971589
1158,3021,2019-04-23T083858,14034,0.964169025,39.13210678,0.98585695
1159,2951,2019-04-21T092001,28069,0.996066034,47.09384537,0.999094307
1160,201,2019-04-19T174028,14034,0.936213493,28.36896706,0.981130302
1161,2721,2019-04-20T215827,28069,0.980514586,39.71777725,0.996106088
1162,3331,2019-04-21T092001,28069,0.742840111,21.74391174,0.901575565
1163,2451,2019-04-22T082112,28069,0.994060993,44.69503784,0.997757435
1164,2971,2019-04-22T082112,28069,0.993927777,38.98268509,0.997969687
1165,1661,2019-04-18T164451,14034,0.862109959,27.49625015,0.941573322
1166,681,2019-04-21T224636,28069,0.944929898,30.92988777,0.937725484
1167,3121,2019-04-18T233637,14034,0.997576714,45.41151047,0.999274075
1168,1961,2019-04-21T224636,28069,0.569185197,20.22668457,0.723959148
1169,1441,2019-04-20T151155,28069,0.94561553,30.33443832,0.979452431
1170,2811,2019-04-21T224636,28069,0.983315527,35.93225861,0.995547593
1171,3461,2019-04-18T233637,14034,0.954155028,33.45498276,0.987565696
1172,1561,2019-04-19T174028,14034,0.773728371,25.37289047,0.862483442
1173,191,2019-04-23T141504,14034,0.722742856,18.54038048,0.875336409
1174,1391,2019-04-21T092001,28069,0.964761019,31.13170815,0.991077006
1175,2121,2019-04-19T174028,14034,0.957247078,34.20404816,0.988771677
1176,2431,2019-04-23T141504,14034,0.990168393,34.84514618,0.995522797
1177,361,2019-04-17T191452,0,0.89731288,28.41802979,0.95015949
1178,2971,2019-04-19T174028,14034,0.992663562,38.99010086,0.997701705
1179,2721,2019-04-17T191452,0,0.980610311,39.72552872,0.996117771
1180,1991,2019-04-20T215827,28069,0.875325382,26.41591835,0.956729889
1181,2121,2019-04-20T151155,28069,0.978325903,35.21249008,0.994619608
1182,3271,2019-04-20T012234,28069,0.94659251,32.92689896,0.986721098
1183,691,2019-04-18T233637,14034,0.907287061,30.95902824,0.958664715
1184,371,2019-04-20T012234,28069,0.904048264,26.04295349,0.968393147
1185,3461,2019-04-20T012234,28069,0.952728689,33.37861633,0.987180412
1186,1001,2019-04-22T082112,28069,0.943696499,29.47610092,0.976719618
1187,81,2019-04-18T164451,14034,0.893767059,30.14055252,0.953427494
1188,2711,2019-04-23T083858,14034,0.993223727,47.97163773,0.998164654
1189,1131,2019-04-22T082112,28069,0.896768332,28.39682579,0.970580637
1190,3111,2019-04-20T151155,28069,0.923026264,30.9848175,0.963548839
1191,101,ours.png,,0.977253735,35.54635239,0.993409336
1192,501,2019-04-17T191452,0,0.778995037,21.18600082,0.909594297
1193,181,2019-04-17T191452,0,0.996104777,42.09883881,0.999057233
1194,1971,2019-04-20T012234,28069,0.922561169,30.0603447,0.976212502
1195,1921,2019-04-21T224636,28069,0.965321124,33.13195038,0.991680801
1196,1681,ours.png,,0.661378682,21.70030975,0.724258661
1197,1071,2019-04-21T224636,28069,0.945468664,31.66958427,0.985968888
1198,1601,2019-04-20T012234,28069,0.88526243,23.79162788,0.957086861
1199,1441,ours.png,,0.955266893,30.82314873,0.983257294
1200,1421,2019-04-23T083858,14034,0.978819191,34.81108475,0.995810807
1201,2671,ours.png,,0.771696389,21.62316322,0.884121597
1202,191,ours.png,,0.732032239,18.42501068,0.882357657
1203,591,2019-04-23T083858,14034,0.996284664,46.8072319,0.999163628
1204,2281,2019-04-18T233637,14034,0.860952914,24.43069267,0.933976114
1205,2601,2019-04-21T224636,28069,0.913448274,23.52547836,0.948209941
1206,2941,2019-04-21T092001,28069,0.993012726,42.0541153,0.998605967
1207,2051,ours.png,,0.97184211,36.67158508,0.9915784
1208,3551,2019-04-19T174028,14034,0.983378589,33.34548569,0.994288445
1209,2621,ours.png,,0.985141337,40.13446045,0.996593773
1210,1961,2019-04-20T151155,28069,0.562711895,20.15243721,0.719572365
1211,2531,2019-04-18T164451,14034,0.975441933,31.59817314,0.991896927
1212,1931,2019-04-18T233637,14034,0.878480375,28.33381653,0.970108807
1213,2231,2019-04-21T224636,28069,0.984997511,40.07277298,0.993812978
1214,1251,2019-04-19T174028,14034,0.894438922,28.98862839,0.966270208
1215,1801,2019-04-22T082112,28069,0.985793591,38.08177567,0.995819271
1216,1821,2019-04-23T083858,14034,0.844142139,24.39377785,0.912590027
1217,1401,2019-04-22T082112,28069,0.927493095,26.57166481,0.981939018
1218,2231,2019-04-22T082112,28069,0.985011399,40.08206177,0.993818283
1219,3161,2019-04-19T174028,14034,0.981868327,41.09960556,0.995017529
1220,2111,2019-04-18T164451,14034,0.885350883,26.26022911,0.936041176
1221,1101,2019-04-22T082112,28069,0.984752595,40.82727432,0.995318592
1222,931,2019-04-20T215827,28069,0.956569374,32.94525146,0.977871239
1223,2391,ours.png,,0.990681827,39.86568069,0.997651041
1224,2511,2019-04-21T224636,28069,0.995565593,42.54793549,0.998393774
1225,2541,2019-04-18T233637,14034,0.964459002,36.14220428,0.990569115
1226,1761,2019-04-20T215827,28069,0.938709259,30.73373413,0.965032876
1227,3421,2019-04-20T151155,28069,0.99584657,41.08331299,0.998685598
1228,691,2019-04-22T082112,28069,0.915845871,31.02519989,0.960559547
1229,3571,2019-04-18T233637,14034,0.922390938,29.32449722,0.972691238
1230,591,2019-04-20T151155,28069,0.996681392,47.60684586,0.999303341
1231,661,2019-04-22T082112,28069,0.934218168,28.65605354,0.936515868
1232,1671,2019-04-20T215827,28069,0.955887556,33.76408768,0.984529734
1233,2711,2019-04-20T012234,28069,0.992809474,47.81072998,0.998011887
1234,2451,2019-04-20T012234,28069,0.994192898,44.66614532,0.997823238
1235,471,2019-04-18T233637,14034,0.873868644,24.1032238,0.912345171
1236,3391,2019-04-23T141504,14034,0.998796165,45.53896332,0.999769986
1237,2771,2019-04-21T224636,28069,0.989113033,43.43770218,0.996323586
1238,2551,2019-04-23T083858,14034,0.988213062,39.93262863,0.99388665
1239,2201,2019-04-19T174028,14034,0.961944401,29.92235947,0.987122536
1240,611,2019-04-18T164451,14034,0.986334562,35.03301239,0.995975912
1241,2771,2019-04-20T215827,28069,0.988974273,43.45310211,0.996289551
1242,3631,2019-04-19T174028,14034,0.962543488,36.99180603,0.987084091
1243,3071,2019-04-18T164451,14034,0.942669392,33.92987061,0.965892971
1244,3671,2019-04-18T233637,14034,0.996668994,47.58892822,0.999313593
1245,3231,2019-04-18T164451,14034,0.984537899,36.55333328,0.995877445
1246,3131,2019-04-17T191452,0,0.906344712,26.63875961,0.944695473
1247,1231,2019-04-20T215827,28069,0.993797362,44.53561401,0.998507738
1248,2781,2019-04-20T215827,28069,0.994495213,46.40644455,0.997872174
1249,431,2019-04-23T141504,14034,0.996218503,42.43303299,0.99917531
1250,1861,2019-04-21T092001,28069,0.960802734,35.85878754,0.989832342
1251,461,2019-04-17T191452,0,0.996314228,43.11194611,0.999113977
1252,1891,2019-04-20T012234,28069,0.92942667,26.73741531,0.971672714
1253,171,2019-04-23T083858,14034,0.998498738,49.15436935,0.99969846
1254,1681,2019-04-20T012234,28069,0.66772604,22.72065544,0.732327223
1255,771,2019-04-18T164451,14034,0.896611273,27.05536842,0.944847405
1256,1361,2019-04-20T215827,28069,0.949755609,33.63016891,0.985177279
1257,531,2019-04-23T141504,14034,0.894734085,25.29359436,0.96830225
1258,621,2019-04-20T215827,28069,0.904242456,25.31476593,0.932025671
1259,621,2019-04-21T224636,28069,0.906178534,25.46443748,0.933960617
1260,2551,2019-04-23T141504,14034,0.988186836,39.76963806,0.993642807
1261,2651,2019-04-18T164451,14034,0.880669415,28.08534431,0.919519722
1262,2371,ours.png,,0.986348212,38.18608475,0.996715486
1263,2451,2019-04-20T151155,28069,0.993972361,44.62648773,0.997774303
1264,511,2019-04-20T215827,28069,0.995249927,45.63406754,0.998980045
1265,421,2019-04-18T164451,14034,0.823387325,23.69565964,0.934075117
1266,311,ours.png,,0.955675125,29.93632507,0.990362942
1267,1821,2019-04-17T191452,0,0.850910366,24.2749157,0.908739805
1268,941,2019-04-20T012234,28069,0.953294277,34.37800598,0.982065499
1269,281,2019-04-18T233637,14034,0.93490392,30.11547661,0.96091193
1270,911,2019-04-21T224636,28069,0.959216893,33.98950577,0.990266621
1271,2971,2019-04-21T092001,28069,0.993929565,39.04043579,0.997998416
1272,2251,2019-04-20T151155,28069,0.971957684,36.35678101,0.991976321
1273,1231,2019-04-18T233637,14034,0.99409169,44.37906647,0.998618603
1274,1241,2019-04-23T141504,14034,0.975310504,31.4387207,0.989112616
1275,1071,2019-04-18T233637,14034,0.939038575,31.37203979,0.984793246
1276,1311,2019-04-23T141504,14034,0.981278718,38.39765549,0.995547771
1277,2091,2019-04-23T141504,14034,0.983471572,38.16507721,0.995162189
1278,1341,2019-04-20T151155,28069,0.995564699,43.16014862,0.998753369
1279,1401,2019-04-23T141504,14034,0.927062511,26.60452271,0.981779516
1280,51,2019-04-18T233637,14034,0.985147297,42.35890579,0.994354248
1281,511,ours.png,,0.990375817,42.2766037,0.997962952
1282,2791,2019-04-19T174028,14034,0.9193905,27.29175949,0.973758042
1283,2311,2019-04-23T141504,14034,0.953193486,32.8506813,0.984101236
1284,3781,2019-04-21T224636,28069,0.987035275,35.19004822,0.995105028
1285,2401,2019-04-17T191452,0,0.997185051,47.18311691,0.999436438
1286,1011,2019-04-21T224636,28069,0.894546688,27.59954071,0.922255218
1287,2171,2019-04-22T082112,28069,0.939681292,30.20549393,0.981333733
1288,2731,2019-04-18T233637,14034,0.936435699,36.20474243,0.975370944
1289,2991,2019-04-23T083858,14034,0.944646835,34.51826859,0.982917964
1290,2411,ours.png,,0.984495938,39.57455444,0.996181309
1291,3091,2019-04-23T141504,14034,0.926150978,30.88817024,0.974326432
1292,851,2019-04-21T092001,28069,0.994021416,45.17573166,0.998508275
